in s,C1 in V,C2 in V
-1.28832E-01,1.07373E+01,1.07476E+01
-1.28808E-01,1.05908E+01,1.08062E+01
-1.28784E-01,1.07373E+01,1.08843E+01
-1.28760E-01,1.08838E+01,1.07671E+01
-1.28736E-01,1.08838E+01,1.08648E+01
-1.28712E-01,1.07861E+01,1.08648E+01
-1.28688E-01,1.09326E+01,1.08843E+01
-1.28664E-01,1.09326E+01,1.09234E+01
-1.28640E-01,1.09814E+01,1.09429E+01
-1.28616E-01,1.07373E+01,1.08062E+01
-1.28592E-01,1.09814E+01,1.09234E+01
-1.28568E-01,1.09814E+01,1.09234E+01
-1.28544E-01,1.07373E+01,1.09820E+01
-1.28520E-01,1.07861E+01,1.11187E+01
-1.28496E-01,1.07861E+01,1.10210E+01
-1.28472E-01,1.10303E+01,1.10210E+01
-1.28448E-01,1.10303E+01,1.10405E+01
-1.28424E-01,1.09326E+01,1.09820E+01
-1.28400E-01,1.07861E+01,1.10015E+01
-1.28376E-01,1.08838E+01,1.10991E+01
-1.28352E-01,1.08350E+01,1.09234E+01
-1.28328E-01,1.09326E+01,1.10991E+01
-1.28304E-01,1.10791E+01,1.11382E+01
-1.28280E-01,1.10303E+01,1.11382E+01
-1.28256E-01,1.09814E+01,1.11187E+01
-1.28232E-01,1.10791E+01,1.10210E+01
-1.28208E-01,1.10791E+01,1.10991E+01
-1.28184E-01,1.10791E+01,1.11187E+01
-1.28160E-01,1.10791E+01,1.11187E+01
-1.28136E-01,1.09326E+01,1.10601E+01
-1.28112E-01,1.09326E+01,1.10991E+01
-1.28088E-01,1.11768E+01,1.10601E+01
-1.28064E-01,1.09814E+01,1.11773E+01
-1.28040E-01,1.10791E+01,1.10796E+01
-1.28016E-01,1.10303E+01,1.11773E+01
-1.27992E-01,1.11279E+01,1.11382E+01
-1.27968E-01,1.09814E+01,1.11577E+01
-1.27944E-01,1.11279E+01,1.11382E+01
-1.27920E-01,1.11279E+01,1.12554E+01
-1.27896E-01,1.10791E+01,1.11968E+01
-1.27872E-01,1.11279E+01,1.11577E+01
-1.27848E-01,1.10791E+01,1.12554E+01
-1.27824E-01,1.10791E+01,1.12359E+01
-1.27800E-01,1.11768E+01,1.12749E+01
-1.27776E-01,1.12744E+01,1.12749E+01
-1.27752E-01,1.11279E+01,1.12554E+01
-1.27728E-01,1.10303E+01,1.12554E+01
-1.27704E-01,1.11768E+01,1.12945E+01
-1.27680E-01,1.11279E+01,1.12554E+01
-1.27656E-01,1.12744E+01,1.13335E+01
-1.27632E-01,1.11279E+01,1.13140E+01
-1.27608E-01,1.11768E+01,1.12749E+01
-1.27584E-01,1.11279E+01,1.13335E+01
-1.27560E-01,1.11279E+01,1.13530E+01
-1.27536E-01,1.11768E+01,1.12945E+01
-1.27512E-01,1.12256E+01,1.12749E+01
-1.27488E-01,1.12744E+01,1.12945E+01
-1.27464E-01,1.12744E+01,1.13530E+01
-1.27440E-01,1.11768E+01,1.14507E+01
-1.27416E-01,1.12256E+01,1.13530E+01
-1.27392E-01,1.11279E+01,1.13530E+01
-1.27368E-01,1.11768E+01,1.13335E+01
-1.27344E-01,1.10791E+01,1.13530E+01
-1.27320E-01,1.13232E+01,1.14702E+01
-1.27296E-01,1.12256E+01,1.14507E+01
-1.27272E-01,1.13721E+01,1.14312E+01
-1.27248E-01,1.11768E+01,1.14312E+01
-1.27224E-01,1.12744E+01,1.14312E+01
-1.27200E-01,1.13232E+01,1.14312E+01
-1.27176E-01,1.12744E+01,1.14116E+01
-1.27152E-01,1.12256E+01,1.14507E+01
-1.27128E-01,1.11279E+01,1.15093E+01
-1.27104E-01,1.13232E+01,1.15093E+01
-1.27080E-01,1.13721E+01,1.14898E+01
-1.27056E-01,1.11279E+01,1.16070E+01
-1.27032E-01,1.11768E+01,1.15484E+01
-1.27008E-01,1.13721E+01,1.14898E+01
-1.26984E-01,1.12256E+01,1.15679E+01
-1.26960E-01,1.13721E+01,1.15679E+01
-1.26936E-01,1.13232E+01,1.15288E+01
-1.26912E-01,1.12744E+01,1.16070E+01
-1.26888E-01,1.14209E+01,1.16070E+01
-1.26864E-01,1.14209E+01,1.15874E+01
-1.26840E-01,1.13232E+01,1.15679E+01
-1.26816E-01,1.12256E+01,1.16265E+01
-1.26792E-01,1.13721E+01,1.15679E+01
-1.26768E-01,1.14209E+01,1.15288E+01
-1.26744E-01,1.14697E+01,1.15484E+01
-1.26720E-01,1.13232E+01,1.15679E+01
-1.26696E-01,1.12744E+01,1.15093E+01
-1.26672E-01,1.14209E+01,1.16265E+01
-1.26648E-01,1.14209E+01,1.15679E+01
-1.26624E-01,1.14209E+01,1.15288E+01
-1.26600E-01,1.14209E+01,1.15874E+01
-1.26576E-01,1.13232E+01,1.16851E+01
-1.26552E-01,1.14697E+01,1.15484E+01
-1.26528E-01,1.14209E+01,1.15679E+01
-1.26504E-01,1.15674E+01,1.15874E+01
-1.26480E-01,1.15674E+01,1.16265E+01
-1.26456E-01,1.14697E+01,1.16460E+01
-1.26432E-01,1.14209E+01,1.17241E+01
-1.26408E-01,1.13721E+01,1.16265E+01
-1.26384E-01,1.13721E+01,1.16265E+01
-1.26360E-01,1.15186E+01,1.15679E+01
-1.26336E-01,1.16162E+01,1.16460E+01
-1.26312E-01,1.14209E+01,1.16655E+01
-1.26288E-01,1.13721E+01,1.16070E+01
-1.26264E-01,1.14697E+01,1.16851E+01
-1.26240E-01,1.16162E+01,1.15679E+01
-1.26216E-01,1.16162E+01,1.16460E+01
-1.26192E-01,1.16162E+01,1.15874E+01
-1.26168E-01,1.15186E+01,1.17437E+01
-1.26144E-01,1.14697E+01,1.16851E+01
-1.26120E-01,1.15186E+01,1.16460E+01
-1.26096E-01,1.17627E+01,1.16265E+01
-1.26072E-01,1.14697E+01,1.16655E+01
-1.26048E-01,1.16650E+01,1.16851E+01
-1.26024E-01,1.16650E+01,1.16460E+01
-1.26000E-01,1.15186E+01,1.16655E+01
-1.25976E-01,1.17627E+01,1.17046E+01
-1.25952E-01,1.17139E+01,1.16265E+01
-1.25928E-01,1.15186E+01,1.15874E+01
-1.25904E-01,1.14697E+01,1.16655E+01
-1.25880E-01,1.16650E+01,1.17241E+01
-1.25856E-01,1.16162E+01,1.16851E+01
-1.25832E-01,1.15674E+01,1.16070E+01
-1.25808E-01,1.16650E+01,1.16265E+01
-1.25784E-01,1.17627E+01,1.16265E+01
-1.25760E-01,1.16162E+01,1.16265E+01
-1.25736E-01,1.16162E+01,1.16070E+01
-1.25712E-01,1.16162E+01,1.16460E+01
-1.25688E-01,1.17627E+01,1.16070E+01
-1.25664E-01,1.17627E+01,1.17241E+01
-1.25640E-01,1.15674E+01,1.16265E+01
-1.25616E-01,1.18115E+01,1.16265E+01
-1.25592E-01,1.18115E+01,1.16265E+01
-1.25568E-01,1.16162E+01,1.15288E+01
-1.25544E-01,1.17139E+01,1.16851E+01
-1.25520E-01,1.18115E+01,1.16265E+01
-1.25496E-01,1.18604E+01,1.16851E+01
-1.25472E-01,1.18604E+01,1.16265E+01
-1.25448E-01,1.17139E+01,1.15874E+01
-1.25424E-01,1.17139E+01,1.16265E+01
-1.25400E-01,1.17139E+01,1.15679E+01
-1.25376E-01,1.17139E+01,1.16070E+01
-1.25352E-01,1.16162E+01,1.15288E+01
-1.25328E-01,1.17139E+01,1.16265E+01
-1.25304E-01,1.17139E+01,1.16265E+01
-1.25280E-01,1.18115E+01,1.16460E+01
-1.25256E-01,1.18115E+01,1.15679E+01
-1.25232E-01,1.18115E+01,1.15679E+01
-1.25208E-01,1.19580E+01,1.17437E+01
-1.25184E-01,1.17627E+01,1.15679E+01
-1.25160E-01,1.18115E+01,1.14702E+01
-1.25136E-01,1.19580E+01,1.16851E+01
-1.25112E-01,1.18604E+01,1.16265E+01
-1.25088E-01,1.18115E+01,1.16070E+01
-1.25064E-01,1.18115E+01,1.14898E+01
-1.25040E-01,1.17627E+01,1.15093E+01
-1.25016E-01,1.18115E+01,1.08452E+01
-1.24992E-01,1.18115E+01,1.17632E+01
-1.24968E-01,1.18604E+01,1.15093E+01
-1.24944E-01,1.19580E+01,1.12749E+01
-1.24920E-01,1.18115E+01,1.11577E+01
-1.24896E-01,1.19092E+01,1.11187E+01
-1.24872E-01,1.18115E+01,1.12749E+01
-1.24848E-01,1.19580E+01,1.12359E+01
-1.24824E-01,1.19092E+01,1.12749E+01
-1.24800E-01,1.19580E+01,1.12163E+01
-1.24776E-01,1.18604E+01,1.13140E+01
-1.24752E-01,1.20068E+01,1.12945E+01
-1.24728E-01,1.19580E+01,1.13335E+01
-1.24704E-01,1.16650E+01,1.12359E+01
-1.24680E-01,1.20068E+01,1.13335E+01
-1.24656E-01,1.18604E+01,1.11968E+01
-1.24632E-01,1.19092E+01,1.12359E+01
-1.24608E-01,1.19092E+01,1.12945E+01
-1.24584E-01,1.21045E+01,1.12945E+01
-1.24560E-01,1.20557E+01,1.10991E+01
-1.24536E-01,1.19580E+01,1.12554E+01
-1.24512E-01,1.20557E+01,1.11773E+01
-1.24488E-01,1.19580E+01,1.12163E+01
-1.24464E-01,1.18604E+01,1.11577E+01
-1.24440E-01,1.20068E+01,1.11773E+01
-1.24416E-01,1.20068E+01,1.11187E+01
-1.24392E-01,1.18604E+01,1.11382E+01
-1.24368E-01,1.19580E+01,1.11577E+01
-1.24344E-01,1.20068E+01,1.12163E+01
-1.24320E-01,1.20557E+01,1.11382E+01
-1.24296E-01,1.21045E+01,1.12554E+01
-1.24272E-01,1.20068E+01,1.11382E+01
-1.24248E-01,1.20557E+01,1.11187E+01
-1.24224E-01,1.20068E+01,1.11577E+01
-1.24200E-01,1.22510E+01,1.12945E+01
-1.24176E-01,1.19092E+01,1.11382E+01
-1.24152E-01,1.22021E+01,1.10991E+01
-1.24128E-01,1.20068E+01,1.13140E+01
-1.24104E-01,1.21045E+01,1.11382E+01
-1.24080E-01,1.20557E+01,1.11382E+01
-1.24056E-01,1.21533E+01,1.11968E+01
-1.24032E-01,1.21045E+01,1.11577E+01
-1.24008E-01,1.20557E+01,1.10601E+01
-1.23984E-01,1.20557E+01,1.10601E+01
-1.23960E-01,1.20557E+01,1.11382E+01
-1.23936E-01,1.21533E+01,1.11187E+01
-1.23912E-01,1.21045E+01,1.10210E+01
-1.23888E-01,1.22510E+01,1.10405E+01
-1.23864E-01,1.22510E+01,1.10210E+01
-1.23840E-01,1.21045E+01,1.11382E+01
-1.23816E-01,1.18604E+01,1.11577E+01
-1.23792E-01,1.21533E+01,1.11382E+01
-1.23768E-01,1.21533E+01,1.10601E+01
-1.23744E-01,1.21533E+01,1.10015E+01
-1.23720E-01,1.22998E+01,1.10210E+01
-1.23696E-01,1.20068E+01,1.10405E+01
-1.23672E-01,1.21533E+01,1.10015E+01
-1.23648E-01,1.22021E+01,1.10405E+01
-1.23624E-01,1.22021E+01,1.10210E+01
-1.23600E-01,1.21045E+01,1.10210E+01
-1.23576E-01,1.21045E+01,1.09624E+01
-1.23552E-01,1.22510E+01,1.10405E+01
-1.23528E-01,1.21533E+01,1.09429E+01
-1.23504E-01,1.22021E+01,1.09429E+01
-1.23480E-01,1.22021E+01,1.09820E+01
-1.23456E-01,1.22510E+01,1.08843E+01
-1.23432E-01,1.20557E+01,1.09624E+01
-1.23408E-01,1.22510E+01,1.10210E+01
-1.23384E-01,1.21045E+01,1.09624E+01
-1.23360E-01,1.21533E+01,1.09624E+01
-1.23336E-01,1.21533E+01,1.10405E+01
-1.23312E-01,1.22510E+01,1.10015E+01
-1.23288E-01,1.23486E+01,1.10015E+01
-1.23264E-01,1.22021E+01,1.09624E+01
-1.23240E-01,1.21045E+01,1.09624E+01
-1.23216E-01,1.24463E+01,1.09624E+01
-1.23192E-01,1.22998E+01,1.10210E+01
-1.23168E-01,1.23486E+01,1.10405E+01
-1.23144E-01,1.22998E+01,1.09429E+01
-1.23120E-01,1.20557E+01,1.09429E+01
-1.23096E-01,1.23486E+01,1.10210E+01
-1.23072E-01,1.22998E+01,1.09624E+01
-1.23048E-01,1.22998E+01,1.10210E+01
-1.23024E-01,1.23486E+01,1.10210E+01
-1.23000E-01,1.22998E+01,1.10601E+01
-1.22976E-01,1.21533E+01,1.10601E+01
-1.22952E-01,1.22021E+01,1.10601E+01
-1.22928E-01,1.22998E+01,1.10015E+01
-1.22904E-01,1.23975E+01,1.11382E+01
-1.22880E-01,1.22998E+01,1.10601E+01
-1.22856E-01,1.22998E+01,1.10991E+01
-1.22832E-01,1.23486E+01,1.10991E+01
-1.22808E-01,1.24951E+01,1.10601E+01
-1.22784E-01,1.24951E+01,1.11187E+01
-1.22760E-01,1.24951E+01,1.10601E+01
-1.22736E-01,1.22998E+01,1.10405E+01
-1.22712E-01,1.22510E+01,1.10991E+01
-1.22688E-01,1.22998E+01,1.11187E+01
-1.22664E-01,1.25439E+01,1.11187E+01
-1.22640E-01,1.23486E+01,1.10601E+01
-1.22616E-01,1.24463E+01,1.11577E+01
-1.22592E-01,1.23975E+01,1.11577E+01
-1.22568E-01,1.23486E+01,1.11382E+01
-1.22544E-01,1.25439E+01,1.11382E+01
-1.22520E-01,1.23486E+01,1.10991E+01
-1.22496E-01,1.25439E+01,1.11382E+01
-1.22472E-01,1.25439E+01,1.11187E+01
-1.22448E-01,1.24951E+01,1.11577E+01
-1.22424E-01,1.25439E+01,1.12359E+01
-1.22400E-01,1.24951E+01,1.11773E+01
-1.22376E-01,1.23975E+01,1.12554E+01
-1.22352E-01,1.24951E+01,1.12359E+01
-1.22328E-01,1.25439E+01,1.11968E+01
-1.22304E-01,1.23975E+01,1.11968E+01
-1.22280E-01,1.25439E+01,1.12163E+01
-1.22256E-01,1.23486E+01,1.12945E+01
-1.22232E-01,1.25439E+01,1.11968E+01
-1.22208E-01,1.25439E+01,1.12554E+01
-1.22184E-01,1.23975E+01,1.12554E+01
-1.22160E-01,1.23975E+01,1.12749E+01
-1.22136E-01,1.25439E+01,1.12945E+01
-1.22112E-01,1.25439E+01,1.12945E+01
-1.22088E-01,1.24951E+01,1.13140E+01
-1.22064E-01,1.24951E+01,1.13921E+01
-1.22040E-01,1.25439E+01,1.13140E+01
-1.22016E-01,1.25928E+01,1.13530E+01
-1.21992E-01,1.24951E+01,1.13726E+01
-1.21968E-01,1.26904E+01,1.13335E+01
-1.21944E-01,1.25928E+01,1.13140E+01
-1.21920E-01,1.25439E+01,1.13530E+01
-1.21896E-01,1.26904E+01,1.13335E+01
-1.21872E-01,1.25439E+01,1.13140E+01
-1.21848E-01,1.25439E+01,1.14312E+01
-1.21824E-01,1.25928E+01,1.13530E+01
-1.21800E-01,1.28369E+01,1.14312E+01
-1.21776E-01,1.27881E+01,1.13530E+01
-1.21752E-01,1.26416E+01,1.13921E+01
-1.21728E-01,1.24951E+01,1.14312E+01
-1.21704E-01,1.25928E+01,1.13530E+01
-1.21680E-01,1.25439E+01,1.14702E+01
-1.21656E-01,1.27393E+01,1.14312E+01
-1.21632E-01,1.25439E+01,1.14898E+01
-1.21608E-01,1.26416E+01,1.15874E+01
-1.21584E-01,1.27881E+01,1.15093E+01
-1.21560E-01,1.26416E+01,1.14898E+01
-1.21536E-01,1.25439E+01,1.14898E+01
-1.21512E-01,1.25928E+01,1.15288E+01
-1.21488E-01,1.26416E+01,1.14507E+01
-1.21464E-01,1.27393E+01,1.15679E+01
-1.21440E-01,1.26904E+01,1.15288E+01
-1.21416E-01,1.25439E+01,1.15288E+01
-1.21392E-01,1.26416E+01,1.15679E+01
-1.21368E-01,1.26904E+01,1.15679E+01
-1.21344E-01,1.27393E+01,1.16070E+01
-1.21320E-01,1.25928E+01,1.15874E+01
-1.21296E-01,1.25439E+01,1.16265E+01
-1.21272E-01,1.26904E+01,1.16070E+01
-1.21248E-01,1.27393E+01,1.16265E+01
-1.21224E-01,1.26904E+01,1.15874E+01
-1.21200E-01,1.27393E+01,1.15679E+01
-1.21176E-01,1.26416E+01,1.16655E+01
-1.21152E-01,1.27393E+01,1.16851E+01
-1.21128E-01,1.26416E+01,1.16655E+01
-1.21104E-01,1.27881E+01,1.16265E+01
-1.21080E-01,1.27393E+01,1.16265E+01
-1.21056E-01,1.26904E+01,1.16851E+01
-1.21032E-01,1.26904E+01,1.17632E+01
-1.21008E-01,1.25928E+01,1.16655E+01
-1.20984E-01,1.27881E+01,1.16851E+01
-1.20960E-01,1.27393E+01,1.17241E+01
-1.20936E-01,1.26904E+01,1.17437E+01
-1.20912E-01,1.26904E+01,1.17437E+01
-1.20888E-01,1.27393E+01,1.17632E+01
-1.20864E-01,1.27393E+01,1.17241E+01
-1.20840E-01,1.27393E+01,1.17046E+01
-1.20816E-01,1.28857E+01,1.17241E+01
-1.20792E-01,1.27393E+01,1.17437E+01
-1.20768E-01,1.25928E+01,1.17632E+01
-1.20744E-01,1.25928E+01,1.17827E+01
-1.20720E-01,1.27881E+01,1.16265E+01
-1.20696E-01,1.26904E+01,1.18609E+01
-1.20672E-01,1.27393E+01,1.17632E+01
-1.20648E-01,1.26904E+01,1.18023E+01
-1.20624E-01,1.27393E+01,1.16655E+01
-1.20600E-01,1.27393E+01,1.18023E+01
-1.20576E-01,1.29834E+01,1.17827E+01
-1.20552E-01,1.27393E+01,1.18218E+01
-1.20528E-01,1.27393E+01,1.18804E+01
-1.20504E-01,1.25439E+01,1.18218E+01
-1.20480E-01,1.27393E+01,1.17827E+01
-1.20456E-01,1.28857E+01,1.18023E+01
-1.20432E-01,1.27393E+01,1.18218E+01
-1.20408E-01,1.28369E+01,1.18804E+01
-1.20384E-01,1.27881E+01,1.17827E+01
-1.20360E-01,1.28369E+01,1.18023E+01
-1.20336E-01,1.27393E+01,1.18413E+01
-1.20312E-01,1.27393E+01,1.18609E+01
-1.20288E-01,1.27881E+01,1.17827E+01
-1.20264E-01,1.26416E+01,1.19195E+01
-1.20240E-01,1.26904E+01,1.18218E+01
-1.20216E-01,1.28369E+01,1.18218E+01
-1.20192E-01,1.28857E+01,1.18413E+01
-1.20168E-01,1.27393E+01,1.18413E+01
-1.20144E-01,1.27393E+01,1.18609E+01
-1.20120E-01,1.27881E+01,1.18609E+01
-1.20096E-01,1.26416E+01,1.18609E+01
-1.20072E-01,1.27881E+01,1.18218E+01
-1.20048E-01,1.27881E+01,1.18609E+01
-1.20024E-01,1.29834E+01,1.18218E+01
-1.20000E-01,1.28369E+01,1.18609E+01
-1.19976E-01,1.27881E+01,1.18218E+01
-1.19952E-01,1.29834E+01,1.18413E+01
-1.19928E-01,1.27393E+01,1.18023E+01
-1.19904E-01,1.27881E+01,1.18609E+01
-1.19880E-01,1.27881E+01,1.18609E+01
-1.19856E-01,1.30322E+01,1.18413E+01
-1.19832E-01,1.28857E+01,1.17632E+01
-1.19808E-01,1.29346E+01,1.18023E+01
-1.19784E-01,1.28857E+01,1.17827E+01
-1.19760E-01,1.28369E+01,1.17827E+01
-1.19736E-01,1.29834E+01,1.18609E+01
-1.19712E-01,1.30322E+01,1.18413E+01
-1.19688E-01,1.28369E+01,1.17827E+01
-1.19664E-01,1.28857E+01,1.18609E+01
-1.19640E-01,1.28857E+01,1.17827E+01
-1.19616E-01,1.28369E+01,1.17827E+01
-1.19592E-01,1.27881E+01,1.17827E+01
-1.19568E-01,1.28857E+01,1.18218E+01
-1.19544E-01,1.27393E+01,1.17827E+01
-1.19520E-01,1.28857E+01,1.18413E+01
-1.19496E-01,1.28369E+01,1.17632E+01
-1.19472E-01,1.30322E+01,1.18609E+01
-1.19448E-01,1.27881E+01,1.18609E+01
-1.19424E-01,1.28857E+01,1.18023E+01
-1.19400E-01,1.28369E+01,1.17827E+01
-1.19376E-01,1.30322E+01,1.18218E+01
-1.19352E-01,1.29346E+01,1.17827E+01
-1.19328E-01,1.28857E+01,1.17437E+01
-1.19304E-01,1.29834E+01,1.17437E+01
-1.19280E-01,1.29834E+01,1.17437E+01
-1.19256E-01,1.28369E+01,1.17827E+01
-1.19232E-01,1.29346E+01,1.18609E+01
-1.19208E-01,1.30322E+01,1.17827E+01
-1.19184E-01,1.28369E+01,1.16265E+01
-1.19160E-01,1.29834E+01,1.14702E+01
-1.19136E-01,1.28857E+01,1.11382E+01
-1.19112E-01,1.29834E+01,1.18413E+01
-1.19088E-01,1.28857E+01,1.14312E+01
-1.19064E-01,1.29346E+01,1.20562E+01
-1.19040E-01,1.29346E+01,1.14702E+01
-1.19016E-01,1.28369E+01,1.15484E+01
-1.18992E-01,1.28369E+01,1.16655E+01
-1.18968E-01,1.29834E+01,1.13140E+01
-1.18944E-01,1.28857E+01,1.13921E+01
-1.18920E-01,1.28857E+01,1.13335E+01
-1.18896E-01,1.27881E+01,1.13140E+01
-1.18872E-01,1.28369E+01,1.15484E+01
-1.18848E-01,1.27881E+01,1.13530E+01
-1.18824E-01,1.27881E+01,1.13140E+01
-1.18800E-01,1.29346E+01,1.13921E+01
-1.18776E-01,1.29346E+01,1.12945E+01
-1.18752E-01,1.28369E+01,1.13335E+01
-1.18728E-01,1.29834E+01,1.12749E+01
-1.18704E-01,1.28857E+01,1.13530E+01
-1.18680E-01,1.30322E+01,1.13530E+01
-1.18656E-01,1.29346E+01,1.12554E+01
-1.18632E-01,1.30811E+01,1.12945E+01
-1.18608E-01,1.28857E+01,1.12945E+01
-1.18584E-01,1.29346E+01,1.12945E+01
-1.18560E-01,1.28857E+01,1.13921E+01
-1.18536E-01,1.28857E+01,1.14702E+01
-1.18512E-01,1.28857E+01,1.12163E+01
-1.18488E-01,1.27881E+01,1.13530E+01
-1.18464E-01,1.28857E+01,1.14507E+01
-1.18440E-01,1.31787E+01,1.13335E+01
-1.18416E-01,1.30811E+01,1.13530E+01
-1.18392E-01,1.29834E+01,1.12554E+01
-1.18368E-01,1.29834E+01,1.13530E+01
-1.18344E-01,1.30322E+01,1.12163E+01
-1.18320E-01,1.30322E+01,1.12945E+01
-1.18296E-01,1.30322E+01,1.11968E+01
-1.18272E-01,1.29346E+01,1.12163E+01
-1.18248E-01,1.31787E+01,1.12749E+01
-1.18224E-01,1.29834E+01,1.11773E+01
-1.18200E-01,1.29346E+01,1.12359E+01
-1.18176E-01,1.29346E+01,1.12163E+01
-1.18152E-01,1.29346E+01,1.13530E+01
-1.18128E-01,1.30811E+01,1.13530E+01
-1.18104E-01,1.30322E+01,1.13140E+01
-1.18080E-01,1.30322E+01,1.12749E+01
-1.18056E-01,1.28857E+01,1.12554E+01
-1.18032E-01,1.30811E+01,1.12163E+01
-1.18008E-01,1.30811E+01,1.11968E+01
-1.17984E-01,1.30322E+01,1.13921E+01
-1.17960E-01,1.29346E+01,1.12163E+01
-1.17936E-01,1.31299E+01,1.11773E+01
-1.17912E-01,1.30322E+01,1.12945E+01
-1.17888E-01,1.30811E+01,1.13140E+01
-1.17864E-01,1.31299E+01,1.12163E+01
-1.17840E-01,1.30811E+01,1.13335E+01
-1.17816E-01,1.28857E+01,1.12554E+01
-1.17792E-01,1.30811E+01,1.12554E+01
-1.17768E-01,1.31787E+01,1.12554E+01
-1.17744E-01,1.30811E+01,1.12749E+01
-1.17720E-01,1.31787E+01,1.13530E+01
-1.17696E-01,1.30322E+01,1.13335E+01
-1.17672E-01,1.31787E+01,1.11382E+01
-1.17648E-01,1.30322E+01,1.11577E+01
-1.17624E-01,1.28857E+01,1.11577E+01
-1.17600E-01,1.31787E+01,1.11577E+01
-1.17576E-01,1.29834E+01,1.12163E+01
-1.17552E-01,1.29346E+01,1.11382E+01
-1.17528E-01,1.29346E+01,1.11968E+01
-1.17504E-01,1.31299E+01,1.11773E+01
-1.17480E-01,1.28857E+01,1.12945E+01
-1.17456E-01,1.30811E+01,1.12163E+01
-1.17432E-01,1.30811E+01,1.12554E+01
-1.17408E-01,1.30322E+01,1.13530E+01
-1.17384E-01,1.31299E+01,1.12163E+01
-1.17360E-01,1.30322E+01,1.12554E+01
-1.17336E-01,1.29834E+01,1.12359E+01
-1.17312E-01,1.30811E+01,1.11968E+01
-1.17288E-01,1.31787E+01,1.12163E+01
-1.17264E-01,1.29834E+01,1.12554E+01
-1.17240E-01,1.31299E+01,1.12359E+01
-1.17216E-01,1.30811E+01,1.11577E+01
-1.17192E-01,1.30811E+01,1.12554E+01
-1.17168E-01,1.30811E+01,1.12945E+01
-1.17144E-01,1.31299E+01,1.12554E+01
-1.17120E-01,1.31299E+01,1.12163E+01
-1.17096E-01,1.31299E+01,1.12749E+01
-1.17072E-01,1.31299E+01,1.12163E+01
-1.17048E-01,1.31299E+01,1.11577E+01
-1.17024E-01,1.30811E+01,1.12749E+01
-1.17000E-01,1.31787E+01,1.12945E+01
-1.16976E-01,1.29834E+01,1.11577E+01
-1.16952E-01,1.31787E+01,1.11773E+01
-1.16928E-01,1.31299E+01,1.11773E+01
-1.16904E-01,1.31299E+01,1.11577E+01
-1.16880E-01,1.29834E+01,1.12554E+01
-1.16856E-01,1.28857E+01,1.11577E+01
-1.16832E-01,1.31299E+01,1.12359E+01
-1.16808E-01,1.31299E+01,1.12749E+01
-1.16784E-01,1.31299E+01,1.12945E+01
-1.16760E-01,1.32275E+01,1.12359E+01
-1.16736E-01,1.29834E+01,1.12749E+01
-1.16712E-01,1.30322E+01,1.12554E+01
-1.16688E-01,1.30811E+01,1.13335E+01
-1.16664E-01,1.30322E+01,1.12945E+01
-1.16640E-01,1.30322E+01,1.14702E+01
-1.16616E-01,1.31787E+01,1.14507E+01
-1.16592E-01,1.30322E+01,1.12554E+01
