in s,C1 in V,C2 in V
-1.152240E+01,8.47168E+00,9.98535E+00
-1.152000E+01,8.61816E+00,9.35059E+00
-1.151760E+01,8.47168E+00,9.64355E+00
-1.151520E+01,8.42285E+00,9.88770E+00
-1.151280E+01,8.52051E+00,9.30176E+00
-1.151040E+01,8.42285E+00,9.64355E+00
-1.150800E+01,8.52051E+00,9.88770E+00
-1.150560E+01,8.47168E+00,9.15527E+00
-1.150320E+01,8.61816E+00,9.49707E+00
-1.150080E+01,8.61816E+00,9.83887E+00
-1.149840E+01,8.47168E+00,9.30176E+00
-1.149600E+01,8.56934E+00,9.35059E+00
-1.149360E+01,8.56934E+00,9.98535E+00
-1.149120E+01,8.52051E+00,9.20410E+00
-1.148880E+01,8.47168E+00,9.49707E+00
-1.148640E+01,8.37402E+00,9.74121E+00
-1.148400E+01,8.52051E+00,9.25293E+00
-1.148160E+01,8.52051E+00,9.49707E+00
-1.147920E+01,8.37402E+00,9.59473E+00
-1.147680E+01,8.32520E+00,9.15527E+00
-1.147440E+01,8.47168E+00,9.44824E+00
-1.147200E+01,8.42285E+00,9.59473E+00
-1.146960E+01,8.61816E+00,9.30176E+00
-1.146720E+01,8.47168E+00,9.44824E+00
-1.146480E+01,8.47168E+00,9.59473E+00
-1.146240E+01,8.42285E+00,9.10645E+00
-1.146000E+01,8.42285E+00,9.30176E+00
-1.145760E+01,8.56934E+00,9.83887E+00
-1.145520E+01,8.42285E+00,8.86230E+00
-1.145280E+01,8.56934E+00,9.39941E+00
-1.145040E+01,8.42285E+00,9.54590E+00
-1.144800E+01,8.56934E+00,9.15527E+00
-1.144560E+01,8.42285E+00,9.44824E+00
-1.144320E+01,8.47168E+00,9.74121E+00
-1.144080E+01,8.37402E+00,9.10645E+00
-1.143840E+01,8.32520E+00,9.20410E+00
-1.143600E+01,8.37402E+00,9.79004E+00
-1.143360E+01,8.27637E+00,9.00879E+00
-1.143120E+01,8.37402E+00,9.20410E+00
-1.142880E+01,8.42285E+00,9.59473E+00
-1.142640E+01,8.42285E+00,9.00879E+00
-1.142400E+01,8.52051E+00,9.20410E+00
-1.142160E+01,8.37402E+00,9.59473E+00
-1.141920E+01,8.37402E+00,9.30176E+00
-1.141680E+01,8.37402E+00,9.20410E+00
-1.141440E+01,8.47168E+00,9.69238E+00
-1.141200E+01,8.37402E+00,9.25293E+00
-1.140960E+01,8.37402E+00,9.15527E+00
-1.140720E+01,8.37402E+00,9.54590E+00
-1.140480E+01,8.37402E+00,9.25293E+00
-1.140240E+01,8.42285E+00,8.76465E+00
-1.140000E+01,8.42285E+00,9.54590E+00
-1.139760E+01,8.22754E+00,9.35059E+00
-1.139520E+01,8.32520E+00,8.91113E+00
-1.139280E+01,8.37402E+00,9.49707E+00
-1.139040E+01,8.32520E+00,9.30176E+00
-1.138800E+01,8.42285E+00,9.05762E+00
-1.138560E+01,8.42285E+00,9.64355E+00
-1.138320E+01,8.32520E+00,9.30176E+00
-1.138080E+01,8.32520E+00,9.05762E+00
-1.137840E+01,8.52051E+00,9.30176E+00
-1.137600E+01,8.27637E+00,9.00879E+00
-1.137360E+01,8.37402E+00,8.81348E+00
-1.137120E+01,8.32520E+00,9.35059E+00
-1.136880E+01,8.42285E+00,9.25293E+00
-1.136640E+01,8.17871E+00,8.76465E+00
-1.136400E+01,8.37402E+00,9.15527E+00
-1.136160E+01,8.27637E+00,9.49707E+00
-1.135920E+01,8.27637E+00,8.91113E+00
-1.135680E+01,8.27637E+00,9.20410E+00
-1.135440E+01,8.32520E+00,9.44824E+00
-1.135200E+01,8.27637E+00,8.91113E+00
-1.134960E+01,8.32520E+00,9.00879E+00
-1.134720E+01,8.37402E+00,9.39941E+00
-1.134480E+01,8.37402E+00,8.76465E+00
-1.134240E+01,8.32520E+00,8.95996E+00
-1.134000E+01,8.27637E+00,9.39941E+00
-1.133760E+01,8.37402E+00,8.91113E+00
-1.133520E+01,8.42285E+00,8.95996E+00
-1.133280E+01,8.22754E+00,9.64355E+00
-1.133040E+01,8.42285E+00,9.00879E+00
-1.132800E+01,8.22754E+00,8.76465E+00
-1.132560E+01,8.32520E+00,9.49707E+00
-1.132320E+01,8.17871E+00,9.10645E+00
-1.132080E+01,8.37402E+00,8.76465E+00
-1.131840E+01,8.37402E+00,9.35059E+00
-1.131600E+01,8.27637E+00,9.00879E+00
-1.131360E+01,8.32520E+00,8.76465E+00
-1.131120E+01,8.27637E+00,9.30176E+00
-1.130880E+01,8.27637E+00,9.44824E+00
-1.130640E+01,8.17871E+00,8.76465E+00
-1.130400E+01,8.27637E+00,9.30176E+00
-1.130160E+01,8.27637E+00,9.30176E+00
-1.129920E+01,8.32520E+00,8.66699E+00
-1.129680E+01,8.32520E+00,9.10645E+00
-1.129440E+01,8.22754E+00,9.49707E+00
-1.129200E+01,8.22754E+00,8.91113E+00
-1.128960E+01,8.17871E+00,8.95996E+00
-1.128720E+01,8.22754E+00,9.35059E+00
-1.128480E+01,8.08105E+00,8.86230E+00
-1.128240E+01,8.22754E+00,8.95996E+00
-1.128000E+01,8.42285E+00,9.30176E+00
-1.127760E+01,8.27637E+00,8.91113E+00
-1.127520E+01,8.27637E+00,8.61816E+00
-1.127280E+01,8.12988E+00,9.25293E+00
-1.127040E+01,8.08105E+00,8.86230E+00
-1.126800E+01,8.27637E+00,8.56934E+00
-1.126560E+01,8.22754E+00,9.15527E+00
-1.126320E+01,8.17871E+00,9.20410E+00
-1.126080E+01,8.32520E+00,8.47168E+00
-1.125840E+01,8.22754E+00,9.00879E+00
-1.125600E+01,8.22754E+00,9.30176E+00
-1.125360E+01,8.12988E+00,8.66699E+00
-1.125120E+01,8.22754E+00,8.95996E+00
-1.124880E+01,8.17871E+00,9.30176E+00
-1.124640E+01,8.12988E+00,8.61816E+00
-1.124400E+01,8.22754E+00,8.76465E+00
-1.124160E+01,8.27637E+00,9.25293E+00
-1.123920E+01,8.37402E+00,8.71582E+00
-1.123680E+01,8.22754E+00,8.61816E+00
-1.123440E+01,8.32520E+00,9.05762E+00
-1.123200E+01,8.08105E+00,8.86230E+00
-1.122960E+01,8.22754E+00,8.81348E+00
-1.122720E+01,8.08105E+00,9.20410E+00
-1.122480E+01,8.22754E+00,8.86230E+00
-1.122240E+01,8.27637E+00,8.42285E+00
-1.122000E+01,8.27637E+00,9.05762E+00
-1.121760E+01,8.08105E+00,9.00879E+00
-1.121520E+01,8.27637E+00,8.42285E+00
-1.121280E+01,8.27637E+00,8.95996E+00
-1.121040E+01,8.27637E+00,9.15527E+00
-1.120800E+01,8.37402E+00,8.56934E+00
-1.120560E+01,8.32520E+00,8.66699E+00
-1.120320E+01,8.12988E+00,9.20410E+00
-1.120080E+01,8.12988E+00,8.52051E+00
-1.119840E+01,8.22754E+00,9.05762E+00
-1.119600E+01,8.12988E+00,9.20410E+00
-1.119360E+01,8.22754E+00,8.66699E+00
-1.119120E+01,8.08105E+00,8.56934E+00
-1.118880E+01,8.12988E+00,9.15527E+00
-1.118640E+01,8.08105E+00,8.91113E+00
-1.118400E+01,8.03223E+00,8.61816E+00
-1.118160E+01,8.17871E+00,8.86230E+00
-1.117920E+01,8.37402E+00,9.25293E+00
-1.117680E+01,8.32520E+00,8.52051E+00
-1.117440E+01,8.22754E+00,8.91113E+00
-1.117200E+01,8.22754E+00,9.25293E+00
-1.116960E+01,8.12988E+00,8.61816E+00
-1.116720E+01,8.12988E+00,8.61816E+00
-1.116480E+01,7.98340E+00,9.15527E+00
-1.116240E+01,8.22754E+00,8.56934E+00
-1.116000E+01,8.22754E+00,8.56934E+00
-1.115760E+01,8.22754E+00,9.15527E+00
-1.115520E+01,8.12988E+00,8.95996E+00
-1.115280E+01,8.12988E+00,8.61816E+00
-1.115040E+01,8.22754E+00,9.00879E+00
-1.114800E+01,8.12988E+00,9.15527E+00
-1.114560E+01,8.08105E+00,8.47168E+00
-1.114320E+01,8.22754E+00,8.76465E+00
-1.114080E+01,8.22754E+00,9.25293E+00
-1.113840E+01,8.12988E+00,8.56934E+00
-1.113600E+01,8.03223E+00,8.71582E+00
-1.113360E+01,8.22754E+00,8.95996E+00
-1.113120E+01,8.08105E+00,8.52051E+00
-1.112880E+01,8.08105E+00,8.71582E+00
-1.112640E+01,8.27637E+00,9.05762E+00
-1.112400E+01,8.12988E+00,8.81348E+00
-1.112160E+01,8.08105E+00,8.61816E+00
-1.111920E+01,8.08105E+00,9.00879E+00
-1.111680E+01,8.17871E+00,8.95996E+00
-1.111440E+01,8.32520E+00,8.37402E+00
-1.111200E+01,8.08105E+00,8.91113E+00
-1.110960E+01,8.08105E+00,9.05762E+00
-1.110720E+01,8.08105E+00,8.37402E+00
-1.110480E+01,8.03223E+00,8.76465E+00
-1.110240E+01,8.08105E+00,8.95996E+00
-1.110000E+01,8.08105E+00,8.76465E+00
-1.109760E+01,8.22754E+00,8.52051E+00
-1.109520E+01,8.27637E+00,9.25293E+00
-1.109280E+01,8.08105E+00,8.66699E+00
-1.109040E+01,8.08105E+00,8.42285E+00
-1.108800E+01,8.12988E+00,9.00879E+00
-1.108560E+01,8.08105E+00,8.95996E+00
-1.108320E+01,8.12988E+00,8.37402E+00
-1.108080E+01,8.17871E+00,8.86230E+00
-1.107840E+01,8.17871E+00,9.10645E+00
-1.107600E+01,8.12988E+00,8.47168E+00
-1.107360E+01,8.27637E+00,8.52051E+00
-1.107120E+01,8.22754E+00,9.10645E+00
-1.106880E+01,8.17871E+00,8.47168E+00
-1.106640E+01,8.03223E+00,8.66699E+00
-1.106400E+01,8.08105E+00,9.10645E+00
-1.106160E+01,8.22754E+00,8.52051E+00
-1.105920E+01,8.08105E+00,8.42285E+00
-1.105680E+01,8.22754E+00,8.76465E+00
-1.105440E+01,8.17871E+00,8.91113E+00
-1.105200E+01,8.17871E+00,8.42285E+00
-1.104960E+01,8.08105E+00,8.81348E+00
-1.104720E+01,8.32520E+00,9.05762E+00
-1.104480E+01,8.27637E+00,8.56934E+00
-1.104240E+01,8.12988E+00,8.66699E+00
-1.104000E+01,8.17871E+00,9.10645E+00
-1.103760E+01,8.17871E+00,8.81348E+00
-1.103520E+01,8.37402E+00,8.42285E+00
-1.103280E+01,8.27637E+00,9.15527E+00
-1.103040E+01,8.22754E+00,8.66699E+00
-1.102800E+01,8.27637E+00,8.42285E+00
-1.102560E+01,8.37402E+00,8.95996E+00
-1.102320E+01,8.17871E+00,8.91113E+00
-1.102080E+01,8.22754E+00,8.42285E+00
-1.101840E+01,8.22754E+00,8.76465E+00
-1.101600E+01,8.27637E+00,9.00879E+00
-1.101360E+01,8.08105E+00,8.42285E+00
-1.101120E+01,8.22754E+00,8.76465E+00
-1.100880E+01,8.12988E+00,9.15527E+00
-1.100640E+01,8.08105E+00,8.61816E+00
-1.100400E+01,8.22754E+00,8.42285E+00
-1.100160E+01,8.17871E+00,9.15527E+00
-1.099920E+01,8.27637E+00,8.71582E+00
-1.099680E+01,8.27637E+00,8.52051E+00
-1.099440E+01,8.08105E+00,9.00879E+00
-1.099200E+01,8.17871E+00,8.95996E+00
-1.098960E+01,8.22754E+00,8.47168E+00
-1.098720E+01,8.08105E+00,8.81348E+00
-1.098480E+01,8.32520E+00,8.95996E+00
-1.098240E+01,8.32520E+00,8.42285E+00
-1.098000E+01,8.08105E+00,8.56934E+00
-1.097760E+01,8.27637E+00,9.15527E+00
-1.097520E+01,8.08105E+00,8.61816E+00
-1.097280E+01,8.22754E+00,8.47168E+00
-1.097040E+01,8.03223E+00,8.91113E+00
-1.096800E+01,8.17871E+00,8.76465E+00
-1.096560E+01,8.08105E+00,8.42285E+00
-1.096320E+01,8.17871E+00,8.86230E+00
-1.096080E+01,8.32520E+00,8.95996E+00
-1.095840E+01,8.22754E+00,8.56934E+00
-1.095600E+01,8.17871E+00,8.66699E+00
-1.095360E+01,8.22754E+00,9.05762E+00
-1.095120E+01,8.08105E+00,8.52051E+00
-1.094880E+01,8.17871E+00,8.32520E+00
-1.094640E+01,8.22754E+00,9.00879E+00
-1.094400E+01,8.17871E+00,8.56934E+00
-1.094160E+01,8.27637E+00,8.37402E+00
-1.093920E+01,8.22754E+00,8.95996E+00
-1.093680E+01,8.17871E+00,8.86230E+00
-1.093440E+01,8.27637E+00,8.47168E+00
-1.093200E+01,8.22754E+00,8.86230E+00
-1.092960E+01,8.22754E+00,8.91113E+00
-1.092720E+01,8.32520E+00,8.42285E+00
-1.092480E+01,8.17871E+00,8.86230E+00
-1.092240E+01,8.12988E+00,9.05762E+00
-1.092000E+01,8.22754E+00,8.52051E+00
-1.091760E+01,8.22754E+00,8.42285E+00
-1.091520E+01,8.12988E+00,9.05762E+00
-1.091280E+01,8.17871E+00,8.76465E+00
-1.091040E+01,8.22754E+00,8.37402E+00
-1.090800E+01,8.17871E+00,9.00879E+00
-1.090560E+01,8.12988E+00,8.95996E+00
-1.090320E+01,8.52051E+00,8.52051E+00
-1.090080E+01,8.27637E+00,8.86230E+00
-1.089840E+01,8.27637E+00,9.25293E+00
-1.089600E+01,8.22754E+00,8.42285E+00
-1.089360E+01,8.08105E+00,8.56934E+00
-1.089120E+01,8.32520E+00,8.95996E+00
-1.088880E+01,8.12988E+00,8.27637E+00
-1.088640E+01,8.42285E+00,8.56934E+00
-1.088400E+01,8.32520E+00,9.00879E+00
-1.088160E+01,8.42285E+00,8.76465E+00
-1.087920E+01,8.32520E+00,8.47168E+00
-1.087680E+01,8.37402E+00,9.00879E+00
-1.087440E+01,8.27637E+00,8.95996E+00
-1.087200E+01,8.22754E+00,8.42285E+00
-1.086960E+01,8.17871E+00,8.95996E+00
-1.086720E+01,8.12988E+00,9.25293E+00
-1.086480E+01,8.37402E+00,8.42285E+00
-1.086240E+01,8.08105E+00,8.61816E+00
-1.086000E+01,8.27637E+00,9.00879E+00
-1.085760E+01,8.42285E+00,8.61816E+00
-1.085520E+01,8.47168E+00,8.71582E+00
-1.085280E+01,8.17871E+00,9.15527E+00
-1.085040E+01,8.22754E+00,8.71582E+00
-1.084800E+01,8.22754E+00,8.52051E+00
-1.084560E+01,8.42285E+00,9.10645E+00
-1.084320E+01,8.42285E+00,8.81348E+00
-1.084080E+01,8.37402E+00,8.42285E+00
-1.083840E+01,8.32520E+00,8.81348E+00
-1.083600E+01,8.22754E+00,9.05762E+00
-1.083360E+01,8.37402E+00,8.42285E+00
-1.083120E+01,8.32520E+00,8.86230E+00
-1.082880E+01,8.32520E+00,9.20410E+00
-1.082640E+01,8.22754E+00,8.66699E+00
-1.082400E+01,8.37402E+00,8.76465E+00
-1.082160E+01,8.27637E+00,9.15527E+00
-1.081920E+01,8.37402E+00,8.71582E+00
-1.081680E+01,8.42285E+00,8.61816E+00
-1.081440E+01,8.27637E+00,9.15527E+00
-1.081200E+01,8.27637E+00,8.95996E+00
-1.080960E+01,8.37402E+00,8.42285E+00
-1.080720E+01,8.27637E+00,9.05762E+00
-1.080480E+01,8.42285E+00,8.95996E+00
-1.080240E+01,8.37402E+00,8.56934E+00
-1.080000E+01,8.37402E+00,8.95996E+00
-1.079760E+01,8.12988E+00,9.20410E+00
-1.079520E+01,8.42285E+00,8.66699E+00
-1.079280E+01,8.52051E+00,8.76465E+00
-1.079040E+01,8.42285E+00,9.15527E+00
-1.078800E+01,8.47168E+00,8.61816E+00
-1.078560E+01,8.47168E+00,8.52051E+00
-1.078320E+01,8.42285E+00,9.15527E+00
-1.078080E+01,8.42285E+00,8.76465E+00
-1.077840E+01,8.27637E+00,8.56934E+00
-1.077600E+01,8.27637E+00,9.00879E+00
-1.077360E+01,8.32520E+00,8.91113E+00
-1.077120E+01,8.52051E+00,8.56934E+00
-1.076880E+01,8.32520E+00,8.95996E+00
-1.076640E+01,8.42285E+00,9.20410E+00
-1.076400E+01,8.42285E+00,8.42285E+00
-1.076160E+01,8.37402E+00,8.95996E+00
-1.075920E+01,8.42285E+00,9.15527E+00
-1.075680E+01,8.42285E+00,8.61816E+00
-1.075440E+01,8.56934E+00,8.76465E+00
-1.075200E+01,8.47168E+00,9.25293E+00
-1.074960E+01,8.47168E+00,8.95996E+00
-1.074720E+01,8.32520E+00,8.61816E+00
-1.074480E+01,8.56934E+00,9.25293E+00
-1.074240E+01,8.42285E+00,9.15527E+00
-1.074000E+01,8.42285E+00,8.76465E+00
-1.073760E+01,8.47168E+00,9.25293E+00
-1.073520E+01,8.42285E+00,8.95996E+00
-1.073280E+01,8.56934E+00,8.61816E+00
-1.073040E+01,8.32520E+00,9.05762E+00
-1.072800E+01,8.27637E+00,9.25293E+00
-1.072560E+01,8.37402E+00,8.42285E+00
-1.072320E+01,8.42285E+00,9.15527E+00
-1.072080E+01,8.52051E+00,9.30176E+00
-1.071840E+01,8.42285E+00,8.56934E+00
-1.071600E+01,8.56934E+00,9.05762E+00
-1.071360E+01,8.42285E+00,9.30176E+00
-1.071120E+01,8.52051E+00,8.95996E+00
-1.070880E+01,8.42285E+00,8.76465E+00
-1.070640E+01,8.56934E+00,9.30176E+00
-1.070400E+01,8.52051E+00,8.95996E+00
-1.070160E+01,8.47168E+00,8.52051E+00
-1.069920E+01,8.52051E+00,9.30176E+00
-1.069680E+01,8.47168E+00,9.15527E+00
-1.069440E+01,8.52051E+00,8.91113E+00
-1.069200E+01,8.56934E+00,9.35059E+00
-1.068960E+01,8.52051E+00,9.15527E+00
-1.068720E+01,8.66699E+00,8.66699E+00
-1.068480E+01,8.42285E+00,9.15527E+00
-1.068240E+01,8.61816E+00,9.30176E+00
-1.068000E+01,8.47168E+00,8.66699E+00
-1.067760E+01,8.66699E+00,8.95996E+00
-1.067520E+01,8.42285E+00,9.15527E+00
-1.067280E+01,8.47168E+00,8.95996E+00
-1.067040E+01,8.71582E+00,9.05762E+00
-1.066800E+01,8.52051E+00,9.35059E+00
-1.066560E+01,8.66699E+00,8.86230E+00
-1.066320E+01,8.56934E+00,9.00879E+00
-1.066080E+01,8.71582E+00,9.44824E+00
-1.065840E+01,8.52051E+00,8.91113E+00
-1.065600E+01,8.71582E+00,8.95996E+00
-1.065360E+01,8.56934E+00,9.54590E+00
-1.065120E+01,8.66699E+00,9.15527E+00
-1.064880E+01,8.61816E+00,8.86230E+00
-1.064640E+01,8.56934E+00,9.44824E+00
-1.064400E+01,8.71582E+00,9.44824E+00
-1.064160E+01,8.56934E+00,8.71582E+00
-1.063920E+01,8.61816E+00,9.30176E+00
-1.063680E+01,8.71582E+00,9.49707E+00
-1.063440E+01,8.76465E+00,8.91113E+00
-1.063200E+01,8.86230E+00,9.25293E+00
-1.062960E+01,8.56934E+00,9.69238E+00
-1.062720E+01,8.56934E+00,8.76465E+00
-1.062480E+01,8.66699E+00,9.00879E+00
-1.062240E+01,8.66699E+00,9.49707E+00
