in s,C1 in V,C2 in V
-1.189680E+00,1.39893E+01,1.61865E+01
-1.189440E+00,1.39893E+01,1.59424E+01
-1.189200E+00,1.40869E+01,1.58447E+01
-1.188960E+00,1.39404E+01,1.55518E+01
-1.188720E+00,1.38916E+01,1.55518E+01
-1.188480E+00,1.40381E+01,1.54053E+01
-1.188240E+00,1.40869E+01,1.53076E+01
-1.188000E+00,1.40869E+01,1.52100E+01
-1.187760E+00,1.40381E+01,1.53564E+01
-1.187520E+00,1.38916E+01,1.54053E+01
-1.187280E+00,1.38428E+01,1.54541E+01
-1.187040E+00,1.38428E+01,1.58447E+01
-1.186800E+00,1.39893E+01,1.59424E+01
-1.186560E+00,1.37939E+01,1.62842E+01
-1.186320E+00,1.37939E+01,1.62354E+01
-1.186080E+00,1.37451E+01,1.63330E+01
-1.185840E+00,1.37939E+01,1.61377E+01
-1.185600E+00,1.38428E+01,1.62842E+01
-1.185360E+00,1.38428E+01,1.62842E+01
-1.185120E+00,1.38428E+01,1.59424E+01
-1.184880E+00,1.39404E+01,1.58936E+01
-1.184640E+00,1.40869E+01,1.54541E+01
-1.184400E+00,1.38428E+01,1.55029E+01
-1.184160E+00,1.38428E+01,1.54053E+01
-1.183920E+00,1.40869E+01,1.53564E+01
-1.183680E+00,1.37939E+01,1.54053E+01
-1.183440E+00,1.37939E+01,1.55518E+01
-1.183200E+00,1.37939E+01,1.56982E+01
-1.182960E+00,1.38428E+01,1.57471E+01
-1.182720E+00,1.38916E+01,1.59424E+01
-1.182480E+00,1.37939E+01,1.60400E+01
-1.182240E+00,1.38428E+01,1.62842E+01
-1.182000E+00,1.39404E+01,1.64795E+01
-1.181760E+00,1.39893E+01,1.66748E+01
-1.181520E+00,1.37939E+01,1.65771E+01
-1.181280E+00,1.38428E+01,1.64307E+01
-1.181040E+00,1.37939E+01,1.64307E+01
-1.180800E+00,1.37939E+01,1.57959E+01
-1.180560E+00,1.37451E+01,1.55029E+01
-1.180320E+00,1.39404E+01,1.54053E+01
-1.180080E+00,1.38428E+01,1.53076E+01
-1.179840E+00,1.39893E+01,1.52100E+01
-1.179600E+00,1.38916E+01,1.52100E+01
-1.179360E+00,1.36475E+01,1.52588E+01
-1.179120E+00,1.37939E+01,1.51123E+01
-1.178880E+00,1.37939E+01,1.53564E+01
-1.178640E+00,1.38428E+01,1.56982E+01
-1.178400E+00,1.39404E+01,1.58936E+01
-1.178160E+00,1.38916E+01,1.59424E+01
-1.177920E+00,1.38428E+01,1.60400E+01
-1.177680E+00,1.38916E+01,1.62842E+01
-1.177440E+00,1.36963E+01,1.63330E+01
-1.177200E+00,1.37939E+01,1.63330E+01
-1.176960E+00,1.37451E+01,1.61865E+01
-1.176720E+00,1.37939E+01,1.61865E+01
-1.176480E+00,1.38916E+01,1.56006E+01
-1.176240E+00,1.37939E+01,1.56982E+01
-1.176000E+00,1.38428E+01,1.57471E+01
-1.175760E+00,1.38916E+01,1.52100E+01
-1.175520E+00,1.37939E+01,1.53564E+01
-1.175280E+00,1.38428E+01,1.52100E+01
-1.175040E+00,1.37939E+01,1.54053E+01
-1.174800E+00,1.37939E+01,1.55518E+01
-1.174560E+00,1.36475E+01,1.55518E+01
-1.174320E+00,1.37939E+01,1.55518E+01
-1.174080E+00,1.38428E+01,1.57959E+01
-1.173840E+00,1.36475E+01,1.61865E+01
-1.173600E+00,1.36475E+01,1.61865E+01
-1.173360E+00,1.39404E+01,1.62842E+01
-1.173120E+00,1.36475E+01,1.64307E+01
-1.172880E+00,1.37939E+01,1.65771E+01
-1.172640E+00,1.38428E+01,1.62842E+01
-1.172400E+00,1.36963E+01,1.62842E+01
-1.172160E+00,1.37451E+01,1.62842E+01
-1.171920E+00,1.36475E+01,1.56006E+01
-1.171680E+00,1.37939E+01,1.56494E+01
-1.171440E+00,1.36475E+01,1.55029E+01
-1.171200E+00,1.36475E+01,1.56006E+01
-1.170960E+00,1.37939E+01,1.55029E+01
-1.170720E+00,1.36475E+01,1.53564E+01
-1.170480E+00,1.36475E+01,1.55518E+01
-1.170240E+00,1.36963E+01,1.56494E+01
-1.170000E+00,1.37451E+01,1.58447E+01
-1.169760E+00,1.35498E+01,1.60400E+01
-1.169520E+00,1.38428E+01,1.62842E+01
-1.169280E+00,1.37451E+01,1.64307E+01
-1.169040E+00,1.36963E+01,1.64795E+01
-1.168800E+00,1.36475E+01,1.65771E+01
-1.168560E+00,1.37451E+01,1.64795E+01
-1.168320E+00,1.35010E+01,1.62842E+01
-1.168080E+00,1.35986E+01,1.64795E+01
-1.167840E+00,1.35986E+01,1.57959E+01
-1.167600E+00,1.36963E+01,1.57471E+01
-1.167360E+00,1.35986E+01,1.53076E+01
-1.167120E+00,1.35986E+01,1.55029E+01
-1.166880E+00,1.36963E+01,1.55029E+01
-1.166640E+00,1.36963E+01,1.53564E+01
-1.166400E+00,1.36475E+01,1.55029E+01
-1.166160E+00,1.36963E+01,1.54541E+01
-1.165920E+00,1.35010E+01,1.56982E+01
-1.165680E+00,1.36475E+01,1.57959E+01
-1.165440E+00,1.36475E+01,1.58447E+01
-1.165200E+00,1.35986E+01,1.62842E+01
-1.164960E+00,1.35986E+01,1.64795E+01
-1.164720E+00,1.35498E+01,1.62842E+01
-1.164480E+00,1.35010E+01,1.66260E+01
-1.164240E+00,1.35986E+01,1.65771E+01
-1.164000E+00,1.35986E+01,1.63330E+01
-1.163760E+00,1.36475E+01,1.64307E+01
-1.163520E+00,1.36475E+01,1.62354E+01
-1.163280E+00,1.36475E+01,1.57471E+01
-1.163040E+00,1.35986E+01,1.56006E+01
-1.162800E+00,1.36475E+01,1.55029E+01
-1.162560E+00,1.35986E+01,1.52100E+01
-1.162320E+00,1.36963E+01,1.53076E+01
-1.162080E+00,1.36963E+01,1.53076E+01
-1.161840E+00,1.34521E+01,1.54053E+01
-1.161600E+00,1.36475E+01,1.55518E+01
-1.161360E+00,1.35986E+01,1.58447E+01
-1.161120E+00,1.34521E+01,1.58936E+01
-1.160880E+00,1.35010E+01,1.59912E+01
-1.160640E+00,1.35498E+01,1.60400E+01
-1.160400E+00,1.35986E+01,1.62842E+01
-1.160160E+00,1.35010E+01,1.62354E+01
-1.159920E+00,1.35010E+01,1.62842E+01
-1.159680E+00,1.36475E+01,1.61865E+01
-1.159440E+00,1.36475E+01,1.61865E+01
-1.159200E+00,1.36475E+01,1.59912E+01
-1.158960E+00,1.35986E+01,1.56494E+01
-1.158720E+00,1.35986E+01,1.57959E+01
-1.158480E+00,1.35010E+01,1.54053E+01
-1.158240E+00,1.35986E+01,1.52588E+01
-1.158000E+00,1.34521E+01,1.53076E+01
-1.157760E+00,1.36475E+01,1.53564E+01
-1.157520E+00,1.34521E+01,1.53076E+01
-1.157280E+00,1.35010E+01,1.56494E+01
-1.157040E+00,1.34033E+01,1.58447E+01
-1.156800E+00,1.35010E+01,1.60400E+01
-1.156560E+00,1.34521E+01,1.61377E+01
-1.156320E+00,1.35498E+01,1.62354E+01
-1.156080E+00,1.34521E+01,1.64795E+01
-1.155840E+00,1.35010E+01,1.64307E+01
-1.155600E+00,1.34521E+01,1.64307E+01
-1.155360E+00,1.34033E+01,1.64795E+01
-1.155120E+00,1.34033E+01,1.63330E+01
-1.154880E+00,1.35498E+01,1.60400E+01
-1.154640E+00,1.34521E+01,1.56982E+01
-1.154400E+00,1.33057E+01,1.56006E+01
-1.154160E+00,1.35010E+01,1.54053E+01
-1.153920E+00,1.34521E+01,1.55518E+01
-1.153680E+00,1.35498E+01,1.54541E+01
-1.153440E+00,1.35498E+01,1.57471E+01
-1.153200E+00,1.36475E+01,1.57959E+01
-1.152960E+00,1.33545E+01,1.56982E+01
-1.152720E+00,1.32568E+01,1.59424E+01
-1.152480E+00,1.34033E+01,1.61377E+01
-1.152240E+00,1.32568E+01,1.61377E+01
-1.152000E+00,1.33545E+01,1.64795E+01
-1.151760E+00,1.34521E+01,1.63818E+01
-1.151520E+00,1.34033E+01,1.64307E+01
-1.151280E+00,1.34033E+01,1.67236E+01
-1.151040E+00,1.33057E+01,1.65771E+01
-1.150800E+00,1.33545E+01,1.59912E+01
-1.150560E+00,1.33057E+01,1.56494E+01
-1.150320E+00,1.34521E+01,1.55029E+01
-1.150080E+00,1.34521E+01,1.53076E+01
-1.149840E+00,1.32568E+01,1.53564E+01
-1.149600E+00,1.32568E+01,1.53564E+01
-1.149360E+00,1.34521E+01,1.51611E+01
-1.149120E+00,1.34033E+01,1.52588E+01
-1.148880E+00,1.32568E+01,1.54541E+01
-1.148640E+00,1.33545E+01,1.55518E+01
-1.148400E+00,1.33545E+01,1.58936E+01
-1.148160E+00,1.33057E+01,1.60400E+01
-1.147920E+00,1.32568E+01,1.61865E+01
-1.147680E+00,1.32080E+01,1.61865E+01
-1.147440E+00,1.32080E+01,1.62842E+01
-1.147200E+00,1.32568E+01,1.62842E+01
-1.146960E+00,1.34033E+01,1.63330E+01
-1.146720E+00,1.34521E+01,1.59424E+01
-1.146480E+00,1.34033E+01,1.58447E+01
-1.146240E+00,1.32080E+01,1.57471E+01
-1.146000E+00,1.32568E+01,1.55518E+01
-1.145760E+00,1.31104E+01,1.55518E+01
-1.145520E+00,1.34033E+01,1.54053E+01
-1.145280E+00,1.34033E+01,1.54053E+01
-1.145040E+00,1.32568E+01,1.52100E+01
-1.144800E+00,1.32568E+01,1.54053E+01
-1.144560E+00,1.32568E+01,1.54541E+01
-1.144320E+00,1.32568E+01,1.56982E+01
-1.144080E+00,1.32568E+01,1.57471E+01
-1.143840E+00,1.35010E+01,1.58936E+01
-1.143600E+00,1.32080E+01,1.62354E+01
-1.143360E+00,1.32568E+01,1.64307E+01
-1.143120E+00,1.32568E+01,1.64795E+01
-1.142880E+00,1.34033E+01,1.65283E+01
-1.142640E+00,1.32080E+01,1.62842E+01
-1.142400E+00,1.32568E+01,1.62354E+01
-1.142160E+00,1.32568E+01,1.60400E+01
-1.141920E+00,1.32080E+01,1.60400E+01
-1.141680E+00,1.32568E+01,1.57959E+01
-1.141440E+00,1.32568E+01,1.56494E+01
-1.141200E+00,1.32080E+01,1.54541E+01
-1.140960E+00,1.32568E+01,1.54541E+01
-1.140720E+00,1.32080E+01,1.52588E+01
-1.140480E+00,1.34521E+01,1.54541E+01
-1.140240E+00,1.33057E+01,1.55029E+01
-1.140000E+00,1.32568E+01,1.57471E+01
-1.139760E+00,1.31104E+01,1.61377E+01
-1.139520E+00,1.32080E+01,1.61377E+01
-1.139280E+00,1.31104E+01,1.62354E+01
-1.139040E+00,1.32080E+01,1.64307E+01
-1.138800E+00,1.31104E+01,1.62842E+01
-1.138560E+00,1.31104E+01,1.65771E+01
-1.138320E+00,1.32080E+01,1.64795E+01
-1.138080E+00,1.32080E+01,1.62842E+01
-1.137840E+00,1.31104E+01,1.59912E+01
-1.137600E+00,1.32568E+01,1.57471E+01
-1.137360E+00,1.31592E+01,1.56006E+01
-1.137120E+00,1.31592E+01,1.54541E+01
-1.136880E+00,1.31592E+01,1.55029E+01
-1.136640E+00,1.32080E+01,1.55518E+01
-1.136400E+00,1.31592E+01,1.55518E+01
-1.136160E+00,1.33057E+01,1.56494E+01
-1.135920E+00,1.30615E+01,1.57471E+01
-1.135680E+00,1.31104E+01,1.57471E+01
-1.135440E+00,1.30615E+01,1.60400E+01
-1.135200E+00,1.31592E+01,1.61865E+01
-1.134960E+00,1.32080E+01,1.61377E+01
-1.134720E+00,1.29150E+01,1.64307E+01
-1.134480E+00,1.30615E+01,1.64307E+01
-1.134240E+00,1.29150E+01,1.64307E+01
-1.134000E+00,1.31104E+01,1.63330E+01
-1.133760E+00,1.31592E+01,1.64307E+01
-1.133520E+00,1.31592E+01,1.61377E+01
-1.133280E+00,1.30615E+01,1.55518E+01
-1.133040E+00,1.29639E+01,1.56006E+01
-1.132800E+00,1.31104E+01,1.56494E+01
-1.132560E+00,1.29150E+01,1.54541E+01
-1.132320E+00,1.30615E+01,1.50146E+01
-1.132080E+00,1.30127E+01,1.51123E+01
-1.131840E+00,1.29639E+01,1.54541E+01
-1.131600E+00,1.30615E+01,1.52100E+01
-1.131360E+00,1.32080E+01,1.53564E+01
-1.131120E+00,1.29639E+01,1.57959E+01
-1.130880E+00,1.29639E+01,1.58447E+01
-1.130640E+00,1.30615E+01,1.60400E+01
-1.130400E+00,1.30615E+01,1.61377E+01
-1.130160E+00,1.30615E+01,1.61865E+01
-1.129920E+00,1.28662E+01,1.62354E+01
-1.129680E+00,1.29150E+01,1.62842E+01
-1.129440E+00,1.29639E+01,1.61377E+01
-1.129200E+00,1.30127E+01,1.59424E+01
-1.128960E+00,1.29639E+01,1.58447E+01
-1.128720E+00,1.28662E+01,1.57471E+01
-1.128480E+00,1.30615E+01,1.55518E+01
-1.128240E+00,1.30127E+01,1.53076E+01
-1.128000E+00,1.31592E+01,1.52588E+01
-1.127760E+00,1.31104E+01,1.54053E+01
-1.127520E+00,1.30127E+01,1.55029E+01
-1.127280E+00,1.29639E+01,1.54541E+01
-1.127040E+00,1.28662E+01,1.57471E+01
-1.126800E+00,1.30127E+01,1.58936E+01
-1.126560E+00,1.30615E+01,1.59912E+01
-1.126320E+00,1.29639E+01,1.62354E+01
-1.126080E+00,1.29639E+01,1.62354E+01
-1.125840E+00,1.29639E+01,1.64307E+01
-1.125600E+00,1.30615E+01,1.64307E+01
-1.125360E+00,1.30615E+01,1.63818E+01
-1.125120E+00,1.27197E+01,1.60889E+01
-1.124880E+00,1.29639E+01,1.59424E+01
-1.124640E+00,1.28662E+01,1.57471E+01
-1.124400E+00,1.27686E+01,1.55029E+01
-1.124160E+00,1.28662E+01,1.55518E+01
-1.123920E+00,1.30127E+01,1.55029E+01
-1.123680E+00,1.28662E+01,1.53564E+01
-1.123440E+00,1.29639E+01,1.55518E+01
-1.123200E+00,1.28174E+01,1.55518E+01
-1.122960E+00,1.29150E+01,1.55518E+01
-1.122720E+00,1.30127E+01,1.59912E+01
-1.122480E+00,1.29639E+01,1.61377E+01
-1.122240E+00,1.28662E+01,1.61377E+01
-1.122000E+00,1.27197E+01,1.62842E+01
-1.121760E+00,1.28174E+01,1.64795E+01
-1.121520E+00,1.28174E+01,1.64795E+01
-1.121280E+00,1.28662E+01,1.62842E+01
-1.121040E+00,1.28662E+01,1.63330E+01
-1.120800E+00,1.27686E+01,1.61377E+01
-1.120560E+00,1.27686E+01,1.58447E+01
-1.120320E+00,1.28174E+01,1.52588E+01
-1.120080E+00,1.28174E+01,1.53076E+01
-1.119840E+00,1.28662E+01,1.51123E+01
-1.119600E+00,1.27686E+01,1.52588E+01
-1.119360E+00,1.26221E+01,1.48682E+01
-1.119120E+00,1.29150E+01,1.52100E+01
-1.118880E+00,1.27197E+01,1.55029E+01
-1.118640E+00,1.28174E+01,1.54053E+01
-1.118400E+00,1.27197E+01,1.55518E+01
-1.118160E+00,1.28662E+01,1.57471E+01
-1.117920E+00,1.28174E+01,1.61377E+01
-1.117680E+00,1.28174E+01,1.60889E+01
-1.117440E+00,1.27686E+01,1.61377E+01
-1.117200E+00,1.25732E+01,1.62354E+01
-1.116960E+00,1.26709E+01,1.62842E+01
-1.116720E+00,1.27686E+01,1.61377E+01
-1.116480E+00,1.27686E+01,1.58936E+01
-1.116240E+00,1.26709E+01,1.55029E+01
-1.116000E+00,1.27197E+01,1.52588E+01
-1.115760E+00,1.27197E+01,1.52588E+01
-1.115520E+00,1.26709E+01,1.51123E+01
-1.115280E+00,1.25732E+01,1.50635E+01
-1.115040E+00,1.26709E+01,1.52100E+01
-1.114800E+00,1.25732E+01,1.53076E+01
-1.114560E+00,1.24268E+01,1.53564E+01
-1.114320E+00,1.26221E+01,1.56982E+01
-1.114080E+00,1.26221E+01,1.57959E+01
-1.113840E+00,1.26709E+01,1.57471E+01
-1.113600E+00,1.24756E+01,1.60400E+01
-1.113360E+00,1.26709E+01,1.61377E+01
-1.113120E+00,1.26709E+01,1.62842E+01
-1.112880E+00,1.27197E+01,1.61377E+01
-1.112640E+00,1.25732E+01,1.61377E+01
-1.112400E+00,1.25244E+01,1.61377E+01
-1.112160E+00,1.25732E+01,1.59912E+01
-1.111920E+00,1.26709E+01,1.63818E+01
-1.111680E+00,1.25732E+01,1.55518E+01
-1.111440E+00,1.27197E+01,1.54541E+01
-1.111200E+00,1.25244E+01,1.54053E+01
-1.110960E+00,1.26221E+01,1.53564E+01
-1.110720E+00,1.26709E+01,1.52100E+01
-1.110480E+00,1.27197E+01,1.53076E+01
-1.110240E+00,1.25732E+01,1.54541E+01
-1.110000E+00,1.25244E+01,1.54541E+01
-1.109760E+00,1.24268E+01,1.57471E+01
-1.109520E+00,1.24268E+01,1.59912E+01
-1.109280E+00,1.24268E+01,1.60400E+01
-1.109040E+00,1.25244E+01,1.61865E+01
-1.108800E+00,1.26709E+01,1.62842E+01
-1.108560E+00,1.24756E+01,1.61377E+01
-1.108320E+00,1.26709E+01,1.61377E+01
-1.108080E+00,1.25244E+01,1.61377E+01
-1.107840E+00,1.25244E+01,1.61377E+01
-1.107600E+00,1.25244E+01,1.56982E+01
-1.107360E+00,1.22314E+01,1.52100E+01
-1.107120E+00,1.22314E+01,1.53076E+01
-1.106880E+00,1.23779E+01,1.49170E+01
-1.106640E+00,1.25732E+01,1.52588E+01
-1.106400E+00,1.26709E+01,1.52100E+01
-1.106160E+00,1.25244E+01,1.53076E+01
-1.105920E+00,1.24756E+01,1.54053E+01
-1.105680E+00,1.24756E+01,1.54541E+01
-1.105440E+00,1.24268E+01,1.58447E+01
-1.105200E+00,1.24268E+01,1.58936E+01
-1.104960E+00,1.24268E+01,1.61377E+01
-1.104720E+00,1.24756E+01,1.60889E+01
-1.104480E+00,1.25732E+01,1.62842E+01
-1.104240E+00,1.21826E+01,1.62842E+01
-1.104000E+00,1.21826E+01,1.62842E+01
-1.103760E+00,1.23779E+01,1.61865E+01
-1.103520E+00,1.23779E+01,1.58936E+01
-1.103280E+00,1.22314E+01,1.54053E+01
-1.103040E+00,1.23779E+01,1.57471E+01
-1.102800E+00,1.24756E+01,1.57471E+01
-1.102560E+00,1.25244E+01,1.53564E+01
-1.102320E+00,1.24756E+01,1.51123E+01
-1.102080E+00,1.22314E+01,1.50146E+01
-1.101840E+00,1.23291E+01,1.52100E+01
-1.101600E+00,1.23779E+01,1.52100E+01
-1.101360E+00,1.22314E+01,1.52588E+01
-1.101120E+00,1.23779E+01,1.53564E+01
-1.100880E+00,1.24756E+01,1.55518E+01
-1.100640E+00,1.21826E+01,1.57471E+01
-1.100400E+00,1.22803E+01,1.58936E+01
-1.100160E+00,1.23779E+01,1.61865E+01
-1.099920E+00,1.21826E+01,1.59912E+01
-1.099680E+00,1.23779E+01,1.60889E+01
-1.099440E+00,1.23291E+01,1.60400E+01
-1.099200E+00,1.23779E+01,1.58447E+01
-1.098960E+00,1.21826E+01,1.59424E+01
-1.098720E+00,1.24756E+01,1.55518E+01
-1.098480E+00,1.24268E+01,1.55518E+01
-1.098240E+00,1.24268E+01,1.51611E+01
-1.098000E+00,1.24268E+01,1.51123E+01
-1.097760E+00,1.21826E+01,1.49170E+01
-1.097520E+00,1.23779E+01,1.50146E+01
-1.097280E+00,1.22803E+01,1.52100E+01
-1.097040E+00,1.23291E+01,1.53564E+01
-1.096800E+00,1.21826E+01,1.54541E+01
-1.096560E+00,1.22314E+01,1.57471E+01
-1.096320E+00,1.24268E+01,1.58447E+01
-1.096080E+00,1.21826E+01,1.57959E+01
-1.095840E+00,1.22803E+01,1.59424E+01
-1.095600E+00,1.22314E+01,1.59912E+01
-1.095360E+00,1.22803E+01,1.61377E+01
-1.095120E+00,1.22314E+01,1.60400E+01
-1.094880E+00,1.22803E+01,1.59424E+01
-1.094640E+00,1.21826E+01,1.57471E+01
-1.094400E+00,1.20850E+01,1.56494E+01
-1.094160E+00,1.20850E+01,1.54541E+01
-1.093920E+00,1.21826E+01,1.52100E+01
-1.093680E+00,1.19873E+01,1.50635E+01
-1.093440E+00,1.21338E+01,1.52100E+01
-1.093200E+00,1.20361E+01,1.51611E+01
-1.092960E+00,1.20361E+01,1.51611E+01
-1.092720E+00,1.21826E+01,1.54541E+01
-1.092480E+00,1.21338E+01,1.55029E+01
-1.092240E+00,1.19873E+01,1.57471E+01
-1.092000E+00,1.20361E+01,1.57959E+01
-1.091760E+00,1.20361E+01,1.60889E+01
-1.091520E+00,1.21826E+01,1.61377E+01
-1.091280E+00,1.22314E+01,1.60400E+01
-1.091040E+00,1.22314E+01,1.61377E+01
-1.090800E+00,1.21826E+01,1.61377E+01
-1.090560E+00,1.21338E+01,1.59912E+01
-1.090320E+00,1.21338E+01,1.57471E+01
-1.090080E+00,1.20361E+01,1.52588E+01
-1.089840E+00,1.21826E+01,1.52588E+01
-1.089600E+00,1.19873E+01,1.50146E+01
-1.089360E+00,1.19873E+01,1.49658E+01
-1.089120E+00,1.19385E+01,1.48682E+01
-1.088880E+00,1.21826E+01,1.49658E+01
-1.088640E+00,1.20361E+01,1.49658E+01
-1.088400E+00,1.19385E+01,1.49170E+01
-1.088160E+00,1.20361E+01,1.51611E+01
-1.087920E+00,1.21338E+01,1.52588E+01
-1.087680E+00,1.19385E+01,1.55518E+01
-1.087440E+00,1.20850E+01,1.56982E+01
-1.087200E+00,1.19873E+01,1.57959E+01
-1.086960E+00,1.19873E+01,1.59424E+01
-1.086720E+00,1.19385E+01,1.59424E+01
-1.086480E+00,1.18408E+01,1.60400E+01
-1.086240E+00,1.19873E+01,1.59912E+01
-1.086000E+00,1.18896E+01,1.56006E+01
-1.085760E+00,1.19873E+01,1.54541E+01
-1.085520E+00,1.18408E+01,1.52100E+01
-1.085280E+00,1.21338E+01,1.52100E+01
-1.085040E+00,1.19385E+01,1.48682E+01
-1.084800E+00,1.16455E+01,1.48682E+01
-1.084560E+00,1.19385E+01,1.48682E+01
-1.084320E+00,1.19873E+01,1.49658E+01
-1.084080E+00,1.18896E+01,1.49658E+01
-1.083840E+00,1.19385E+01,1.52100E+01
-1.083600E+00,1.18408E+01,1.53564E+01
-1.083360E+00,1.19873E+01,1.55518E+01
-1.083120E+00,1.16943E+01,1.56982E+01
-1.082880E+00,1.18408E+01,1.56494E+01
-1.082640E+00,1.19873E+01,1.58936E+01
-1.082400E+00,1.19873E+01,1.59912E+01
-1.082160E+00,1.17920E+01,1.58936E+01
-1.081920E+00,1.18896E+01,1.58936E+01
-1.081680E+00,1.16943E+01,1.58447E+01
-1.081440E+00,1.19873E+01,1.56006E+01
-1.081200E+00,1.17920E+01,1.54541E+01
-1.080960E+00,1.18896E+01,1.53076E+01
-1.080720E+00,1.19873E+01,1.51123E+01
-1.080480E+00,1.17920E+01,1.50146E+01
-1.080240E+00,1.18408E+01,1.49658E+01
-1.080000E+00,1.19385E+01,1.49658E+01
-1.079760E+00,1.17920E+01,1.50146E+01
-1.079520E+00,1.16943E+01,1.49170E+01
-1.079280E+00,1.18896E+01,1.52100E+01
-1.079040E+00,1.20361E+01,1.55029E+01
-1.078800E+00,1.18408E+01,1.55518E+01
-1.078560E+00,1.18408E+01,1.57959E+01
-1.078320E+00,1.18408E+01,1.57959E+01
-1.078080E+00,1.17432E+01,1.56006E+01
-1.077840E+00,1.19385E+01,1.56494E+01
-1.077600E+00,1.18896E+01,1.59424E+01
-1.077360E+00,1.18408E+01,1.57959E+01
-1.077120E+00,1.17432E+01,1.55518E+01
-1.076880E+00,1.17432E+01,1.51123E+01
-1.076640E+00,1.16455E+01,1.49658E+01
-1.076400E+00,1.16455E+01,1.48193E+01
-1.076160E+00,1.17920E+01,1.48682E+01
-1.075920E+00,1.17432E+01,1.47217E+01
-1.075680E+00,1.18896E+01,1.47217E+01
-1.075440E+00,1.18408E+01,1.47705E+01
-1.075200E+00,1.17432E+01,1.49658E+01
-1.074960E+00,1.15479E+01,1.51123E+01
-1.074720E+00,1.15479E+01,1.53564E+01
-1.074480E+00,1.16455E+01,1.55518E+01
-1.074240E+00,1.15967E+01,1.57471E+01
-1.074000E+00,1.16943E+01,1.57471E+01
-1.073760E+00,1.16455E+01,1.57471E+01
-1.073520E+00,1.14990E+01,1.56494E+01
-1.073280E+00,1.17432E+01,1.56982E+01
-1.073040E+00,1.17432E+01,1.57959E+01
-1.072800E+00,1.15479E+01,1.56494E+01
-1.072560E+00,1.14990E+01,1.56982E+01
-1.072320E+00,1.16455E+01,1.50146E+01
-1.072080E+00,1.16455E+01,1.50146E+01
-1.071840E+00,1.16943E+01,1.49658E+01
-1.071600E+00,1.14990E+01,1.48193E+01
-1.071360E+00,1.15967E+01,1.46240E+01
-1.071120E+00,1.15479E+01,1.45264E+01
-1.070880E+00,1.16943E+01,1.46729E+01
-1.070640E+00,1.14990E+01,1.47217E+01
-1.070400E+00,1.16455E+01,1.46729E+01
-1.070160E+00,1.14502E+01,1.51611E+01
-1.069920E+00,1.15479E+01,1.50635E+01
-1.069680E+00,1.14990E+01,1.54541E+01
-1.069440E+00,1.13037E+01,1.55029E+01
-1.069200E+00,1.14990E+01,1.56006E+01
-1.068960E+00,1.14990E+01,1.55518E+01
-1.068720E+00,1.14502E+01,1.56494E+01
-1.068480E+00,1.15967E+01,1.55029E+01
-1.068240E+00,1.15967E+01,1.54541E+01
-1.068000E+00,1.14990E+01,1.54541E+01
-1.067760E+00,1.14990E+01,1.51611E+01
-1.067520E+00,1.14990E+01,1.50146E+01
-1.067280E+00,1.15967E+01,1.49658E+01
-1.067040E+00,1.15479E+01,1.47705E+01
-1.066800E+00,1.14502E+01,1.44287E+01
-1.066560E+00,1.14990E+01,1.46729E+01
-1.066320E+00,1.14502E+01,1.47217E+01
