in s,C1 in V,C2 in V
-3.748800E+00,9.49707E+00,1.11084E+01
-3.746400E+00,9.49707E+00,1.05225E+01
-3.744000E+00,9.59473E+00,1.08643E+01
-3.741600E+00,9.39941E+00,1.07666E+01
-3.739200E+00,9.49707E+00,1.03271E+01
-3.736800E+00,9.49707E+00,1.09131E+01
-3.734400E+00,9.64355E+00,1.07178E+01
-3.732000E+00,9.49707E+00,1.06689E+01
-3.729600E+00,9.44824E+00,1.10596E+01
-3.727200E+00,9.49707E+00,1.02783E+01
-3.724800E+00,9.59473E+00,1.09131E+01
-3.722400E+00,9.39941E+00,1.08643E+01
-3.720000E+00,9.39941E+00,1.01807E+01
-3.717600E+00,9.44824E+00,1.08154E+01
-3.715200E+00,9.35059E+00,1.05225E+01
-3.712800E+00,9.49707E+00,1.04736E+01
-3.710400E+00,9.44824E+00,1.09131E+01
-3.708000E+00,9.39941E+00,1.04248E+01
-3.705600E+00,9.49707E+00,1.06201E+01
-3.703200E+00,9.25293E+00,1.09619E+01
-3.700800E+00,9.44824E+00,1.00342E+01
-3.698400E+00,9.49707E+00,1.09619E+01
-3.696000E+00,9.44824E+00,1.03760E+01
-3.693600E+00,9.49707E+00,1.04248E+01
-3.691200E+00,9.49707E+00,1.08643E+01
-3.688800E+00,9.35059E+00,1.03271E+01
-3.686400E+00,9.49707E+00,1.05713E+01
-3.684000E+00,9.49707E+00,1.11084E+01
-3.681600E+00,9.39941E+00,1.02295E+01
-3.679200E+00,9.44824E+00,1.08643E+01
-3.676800E+00,9.49707E+00,1.05713E+01
-3.674400E+00,9.44824E+00,1.01807E+01
-3.672000E+00,9.35059E+00,1.09131E+01
-3.669600E+00,9.49707E+00,1.03760E+01
-3.667200E+00,9.39941E+00,1.03760E+01
-3.664800E+00,9.49707E+00,1.08643E+01
-3.662400E+00,9.49707E+00,1.02295E+01
-3.660000E+00,9.49707E+00,1.07666E+01
-3.657600E+00,9.44824E+00,1.05225E+01
-3.655200E+00,9.30176E+00,1.01807E+01
-3.652800E+00,9.30176E+00,1.06689E+01
-3.650400E+00,9.25293E+00,1.02783E+01
-3.648000E+00,9.35059E+00,1.05225E+01
-3.645600E+00,9.44824E+00,1.09619E+01
-3.643200E+00,9.30176E+00,1.01807E+01
-3.640800E+00,9.25293E+00,1.05713E+01
-3.638400E+00,9.30176E+00,1.08643E+01
-3.636000E+00,9.35059E+00,1.01318E+01
-3.633600E+00,9.39941E+00,1.08154E+01
-3.631200E+00,9.30176E+00,1.03271E+01
-3.628800E+00,9.25293E+00,1.00342E+01
-3.626400E+00,9.44824E+00,1.08154E+01
-3.624000E+00,9.44824E+00,1.00830E+01
-3.621600E+00,9.44824E+00,1.03760E+01
-3.619200E+00,9.25293E+00,1.06201E+01
-3.616800E+00,9.35059E+00,1.01807E+01
-3.614400E+00,9.30176E+00,1.08154E+01
-3.612000E+00,9.44824E+00,1.02783E+01
-3.609600E+00,9.20410E+00,9.93652E+00
-3.607200E+00,9.30176E+00,1.09131E+01
-3.604800E+00,9.30176E+00,1.02295E+01
-3.602400E+00,9.35059E+00,1.01807E+01
-3.600000E+00,9.35059E+00,1.07178E+01
-3.597600E+00,9.25293E+00,1.00342E+01
-3.595200E+00,9.30176E+00,1.04736E+01
-3.592800E+00,9.39941E+00,1.08154E+01
-3.590400E+00,9.30176E+00,1.01807E+01
-3.588000E+00,9.10645E+00,1.07666E+01
-3.585600E+00,9.35059E+00,1.02783E+01
-3.583200E+00,9.20410E+00,9.83887E+00
-3.580800E+00,9.35059E+00,1.05225E+01
-3.578400E+00,9.20410E+00,1.02783E+01
-3.576000E+00,9.30176E+00,1.00830E+01
-3.573600E+00,9.30176E+00,1.06689E+01
-3.571200E+00,9.20410E+00,1.00830E+01
-3.568800E+00,9.15527E+00,1.05713E+01
-3.566400E+00,9.20410E+00,1.05713E+01
-3.564000E+00,9.00879E+00,9.83887E+00
-3.561600E+00,9.15527E+00,1.05713E+01
-3.559200E+00,9.15527E+00,1.00830E+01
-3.556800E+00,9.15527E+00,1.00342E+01
-3.554400E+00,9.44824E+00,1.08154E+01
-3.552000E+00,9.15527E+00,1.01807E+01
-3.549600E+00,9.30176E+00,1.01807E+01
-3.547200E+00,9.15527E+00,1.04736E+01
-3.544800E+00,9.30176E+00,1.00342E+01
-3.542400E+00,9.30176E+00,1.05225E+01
-3.540000E+00,9.25293E+00,1.06201E+01
-3.537600E+00,9.44824E+00,9.74121E+00
-3.535200E+00,9.05762E+00,1.05713E+01
-3.532800E+00,9.15527E+00,1.03271E+01
-3.530400E+00,9.10645E+00,9.98535E+00
-3.528000E+00,9.05762E+00,1.07178E+01
-3.525600E+00,9.10645E+00,1.00830E+01
-3.523200E+00,9.30176E+00,1.01807E+01
-3.520800E+00,9.30176E+00,1.07178E+01
-3.518400E+00,9.15527E+00,9.93652E+00
-3.516000E+00,9.10645E+00,1.00342E+01
-3.513600E+00,9.05762E+00,1.06689E+01
-3.511200E+00,9.10645E+00,9.74121E+00
-3.508800E+00,9.25293E+00,1.04248E+01
-3.506400E+00,9.05762E+00,1.06201E+01
-3.504000E+00,9.15527E+00,9.93652E+00
-3.501600E+00,9.05762E+00,1.06201E+01
-3.499200E+00,9.15527E+00,1.01807E+01
-3.496800E+00,9.15527E+00,9.93652E+00
-3.494400E+00,9.05762E+00,1.05713E+01
-3.492000E+00,9.25293E+00,9.83887E+00
-3.489600E+00,9.00879E+00,1.00342E+01
-3.487200E+00,9.30176E+00,1.06201E+01
-3.484800E+00,9.05762E+00,9.79004E+00
-3.482400E+00,9.00879E+00,1.01807E+01
-3.480000E+00,9.10645E+00,1.05713E+01
-3.477600E+00,9.15527E+00,9.88770E+00
-3.475200E+00,9.10645E+00,1.05225E+01
-3.472800E+00,9.10645E+00,1.03760E+01
-3.470400E+00,9.15527E+00,9.74121E+00
-3.468000E+00,9.39941E+00,1.05713E+01
-3.465600E+00,9.05762E+00,1.00830E+01
-3.463200E+00,9.10645E+00,9.98535E+00
-3.460800E+00,9.15527E+00,1.05225E+01
-3.458400E+00,9.10645E+00,1.00342E+01
-3.456000E+00,9.20410E+00,1.01807E+01
-3.453600E+00,9.05762E+00,1.05225E+01
-3.451200E+00,9.15527E+00,9.83887E+00
-3.448800E+00,9.10645E+00,1.01807E+01
-3.446400E+00,9.00879E+00,1.03760E+01
-3.444000E+00,9.15527E+00,9.69238E+00
-3.441600E+00,9.10645E+00,1.03271E+01
-3.439200E+00,8.95996E+00,1.02783E+01
-3.436800E+00,9.15527E+00,9.79004E+00
-3.434400E+00,9.15527E+00,1.03760E+01
-3.432000E+00,9.00879E+00,1.02295E+01
-3.429600E+00,8.86230E+00,9.93652E+00
-3.427200E+00,8.91113E+00,1.05225E+01
-3.424800E+00,8.95996E+00,9.64355E+00
-3.422400E+00,8.91113E+00,9.93652E+00
-3.420000E+00,9.05762E+00,1.04736E+01
-3.417600E+00,9.00879E+00,9.79004E+00
-3.415200E+00,9.15527E+00,1.00342E+01
-3.412800E+00,9.05762E+00,1.05713E+01
-3.410400E+00,9.10645E+00,9.74121E+00
-3.408000E+00,9.05762E+00,1.01318E+01
-3.405600E+00,9.30176E+00,1.03760E+01
-3.403200E+00,9.05762E+00,9.64355E+00
-3.400800E+00,8.95996E+00,1.00830E+01
-3.398400E+00,9.10645E+00,1.01807E+01
-3.396000E+00,8.95996E+00,9.69238E+00
-3.393600E+00,9.10645E+00,1.02783E+01
-3.391200E+00,9.10645E+00,1.01807E+01
-3.388800E+00,9.00879E+00,9.64355E+00
-3.386400E+00,9.05762E+00,1.03271E+01
-3.384000E+00,9.10645E+00,9.74121E+00
-3.381600E+00,8.95996E+00,9.74121E+00
-3.379200E+00,9.00879E+00,1.03760E+01
-3.376800E+00,8.91113E+00,9.79004E+00
-3.374400E+00,9.05762E+00,9.79004E+00
-3.372000E+00,8.95996E+00,1.03271E+01
-3.369600E+00,8.91113E+00,9.49707E+00
-3.367200E+00,9.10645E+00,9.83887E+00
-3.364800E+00,8.86230E+00,1.01318E+01
-3.362400E+00,9.00879E+00,9.69238E+00
-3.360000E+00,9.05762E+00,1.02783E+01
-3.357600E+00,8.91113E+00,1.01807E+01
-3.355200E+00,8.95996E+00,9.64355E+00
-3.352800E+00,9.00879E+00,1.02295E+01
-3.350400E+00,8.86230E+00,1.03271E+01
-3.348000E+00,8.95996E+00,9.59473E+00
-3.345600E+00,9.00879E+00,1.00830E+01
-3.343200E+00,8.95996E+00,9.98535E+00
-3.340800E+00,8.91113E+00,9.64355E+00
-3.338400E+00,8.76465E+00,1.02295E+01
-3.336000E+00,8.95996E+00,9.69238E+00
-3.333600E+00,8.81348E+00,9.79004E+00
-3.331200E+00,9.05762E+00,1.03271E+01
-3.328800E+00,8.91113E+00,9.74121E+00
-3.326400E+00,8.91113E+00,9.83887E+00
-3.324000E+00,9.00879E+00,1.02783E+01
-3.321600E+00,8.91113E+00,9.69238E+00
-3.319200E+00,9.05762E+00,9.93652E+00
-3.316800E+00,8.76465E+00,1.01807E+01
-3.314400E+00,8.76465E+00,9.64355E+00
-3.312000E+00,8.71582E+00,1.01807E+01
-3.309600E+00,8.81348E+00,1.01318E+01
-3.307200E+00,8.76465E+00,9.54590E+00
-3.304800E+00,8.95996E+00,1.00342E+01
-3.302400E+00,8.95996E+00,1.00830E+01
-3.300000E+00,8.95996E+00,9.39941E+00
-3.297600E+00,8.91113E+00,9.88770E+00
-3.295200E+00,8.95996E+00,1.00342E+01
-3.292800E+00,8.76465E+00,9.35059E+00
-3.290400E+00,8.86230E+00,1.00342E+01
-3.288000E+00,9.00879E+00,1.01318E+01
-3.285600E+00,8.86230E+00,9.54590E+00
-3.283200E+00,8.91113E+00,1.01318E+01
-3.280800E+00,8.91113E+00,9.79004E+00
-3.278400E+00,8.71582E+00,9.54590E+00
-3.276000E+00,8.86230E+00,1.02783E+01
-3.273600E+00,8.91113E+00,9.74121E+00
-3.271200E+00,8.95996E+00,9.49707E+00
-3.268800E+00,8.76465E+00,1.00342E+01
-3.266400E+00,8.91113E+00,9.54590E+00
-3.264000E+00,8.91113E+00,9.64355E+00
-3.261600E+00,8.66699E+00,1.00830E+01
-3.259200E+00,8.81348E+00,9.59473E+00
-3.256800E+00,8.81348E+00,9.64355E+00
-3.254400E+00,8.86230E+00,1.01318E+01
-3.252000E+00,9.10645E+00,9.59473E+00
-3.249600E+00,8.81348E+00,9.59473E+00
-3.247200E+00,8.91113E+00,1.00342E+01
-3.244800E+00,8.81348E+00,9.30176E+00
-3.242400E+00,8.95996E+00,9.64355E+00
-3.240000E+00,8.71582E+00,1.00830E+01
-3.237600E+00,8.71582E+00,9.39941E+00
-3.235200E+00,8.76465E+00,9.98535E+00
-3.232800E+00,8.81348E+00,1.01318E+01
-3.230400E+00,8.91113E+00,9.30176E+00
-3.228000E+00,8.76465E+00,9.79004E+00
-3.225600E+00,8.76465E+00,9.98535E+00
-3.223200E+00,8.66699E+00,9.35059E+00
-3.220800E+00,8.86230E+00,1.00342E+01
-3.218400E+00,8.66699E+00,9.98535E+00
-3.216000E+00,8.86230E+00,9.44824E+00
-3.213600E+00,8.91113E+00,9.88770E+00
-3.211200E+00,8.71582E+00,9.83887E+00
-3.208800E+00,8.71582E+00,9.25293E+00
-3.206400E+00,8.61816E+00,9.98535E+00
-3.204000E+00,8.86230E+00,9.88770E+00
-3.201600E+00,8.71582E+00,9.35059E+00
-3.199200E+00,8.81348E+00,9.83887E+00
-3.196800E+00,8.91113E+00,9.64355E+00
-3.194400E+00,8.86230E+00,9.35059E+00
-3.192000E+00,8.81348E+00,9.83887E+00
-3.189600E+00,8.95996E+00,9.59473E+00
-3.187200E+00,8.66699E+00,9.39941E+00
-3.184800E+00,8.76465E+00,1.00342E+01
-3.182400E+00,8.76465E+00,9.49707E+00
-3.180000E+00,8.76465E+00,9.30176E+00
-3.177600E+00,8.71582E+00,9.93652E+00
-3.175200E+00,8.71582E+00,9.49707E+00
-3.172800E+00,8.86230E+00,9.39941E+00
-3.170400E+00,8.76465E+00,9.88770E+00
-3.168000E+00,8.71582E+00,9.69238E+00
-3.165600E+00,8.76465E+00,9.39941E+00
-3.163200E+00,8.81348E+00,9.98535E+00
-3.160800E+00,8.66699E+00,9.44824E+00
-3.158400E+00,8.86230E+00,9.30176E+00
-3.156000E+00,8.71582E+00,1.01318E+01
-3.153600E+00,8.81348E+00,9.54590E+00
-3.151200E+00,8.81348E+00,9.39941E+00
-3.148800E+00,8.52051E+00,9.98535E+00
-3.146400E+00,8.56934E+00,9.49707E+00
-3.144000E+00,8.71582E+00,9.30176E+00
-3.141600E+00,8.71582E+00,9.98535E+00
-3.139200E+00,8.66699E+00,9.35059E+00
-3.136800E+00,8.71582E+00,9.64355E+00
-3.134400E+00,8.52051E+00,9.83887E+00
-3.132000E+00,8.61816E+00,9.25293E+00
-3.129600E+00,8.61816E+00,9.35059E+00
-3.127200E+00,8.76465E+00,9.93652E+00
-3.124800E+00,8.71582E+00,9.35059E+00
-3.122400E+00,8.66699E+00,9.44824E+00
-3.120000E+00,8.66699E+00,9.79004E+00
-3.117600E+00,8.66699E+00,9.39941E+00
-3.115200E+00,8.47168E+00,9.39941E+00
-3.112800E+00,8.52051E+00,9.79004E+00
-3.110400E+00,8.52051E+00,9.44824E+00
-3.108000E+00,8.56934E+00,9.54590E+00
-3.105600E+00,8.66699E+00,9.88770E+00
-3.103200E+00,8.56934E+00,9.25293E+00
-3.100800E+00,8.81348E+00,9.30176E+00
-3.098400E+00,8.52051E+00,9.83887E+00
-3.096000E+00,8.52051E+00,9.25293E+00
-3.093600E+00,8.76465E+00,9.44824E+00
-3.091200E+00,8.71582E+00,9.64355E+00
-3.088800E+00,8.61816E+00,9.39941E+00
-3.086400E+00,8.71582E+00,9.49707E+00
-3.084000E+00,8.76465E+00,9.93652E+00
-3.081600E+00,8.56934E+00,9.15527E+00
-3.079200E+00,8.61816E+00,9.35059E+00
-3.076800E+00,8.47168E+00,9.83887E+00
-3.074400E+00,8.52051E+00,9.20410E+00
-3.072000E+00,8.66699E+00,9.30176E+00
-3.069600E+00,8.47168E+00,9.83887E+00
-3.067200E+00,8.71582E+00,9.25293E+00
-3.064800E+00,8.42285E+00,9.25293E+00
-3.062400E+00,8.56934E+00,9.83887E+00
-3.060000E+00,8.76465E+00,9.39941E+00
-3.057600E+00,8.66699E+00,9.25293E+00
-3.055200E+00,8.52051E+00,9.98535E+00
-3.052800E+00,8.52051E+00,9.25293E+00
-3.050400E+00,8.56934E+00,9.30176E+00
-3.048000E+00,8.56934E+00,9.54590E+00
-3.045600E+00,8.66699E+00,9.00879E+00
-3.043200E+00,8.56934E+00,9.39941E+00
-3.040800E+00,8.56934E+00,9.69238E+00
-3.038400E+00,8.66699E+00,9.30176E+00
-3.036000E+00,8.52051E+00,9.30176E+00
-3.033600E+00,8.66699E+00,9.74121E+00
-3.031200E+00,8.47168E+00,9.00879E+00
-3.028800E+00,8.47168E+00,9.44824E+00
-3.026400E+00,8.47168E+00,9.69238E+00
-3.024000E+00,8.71582E+00,9.25293E+00
-3.021600E+00,8.61816E+00,9.35059E+00
-3.019200E+00,8.66699E+00,9.79004E+00
-3.016800E+00,8.71582E+00,9.44824E+00
-3.014400E+00,8.52051E+00,9.39941E+00
-3.012000E+00,8.66699E+00,9.69238E+00
-3.009600E+00,8.66699E+00,9.30176E+00
-3.007200E+00,8.47168E+00,9.25293E+00
-3.004800E+00,8.56934E+00,9.69238E+00
-3.002400E+00,8.42285E+00,9.20410E+00
-3.000000E+00,8.52051E+00,9.10645E+00
-2.997600E+00,8.52051E+00,9.59473E+00
-2.995200E+00,8.61816E+00,9.39941E+00
-2.992800E+00,8.52051E+00,9.10645E+00
-2.990400E+00,8.42285E+00,9.39941E+00
-2.988000E+00,8.42285E+00,9.25293E+00
-2.985600E+00,8.56934E+00,9.05762E+00
-2.983200E+00,8.61816E+00,9.64355E+00
-2.980800E+00,8.42285E+00,9.30176E+00
-2.978400E+00,8.66699E+00,8.95996E+00
-2.976000E+00,8.52051E+00,9.59473E+00
-2.973600E+00,8.47168E+00,9.25293E+00
-2.971200E+00,8.42285E+00,9.05762E+00
-2.968800E+00,8.56934E+00,9.79004E+00
-2.966400E+00,8.42285E+00,9.49707E+00
-2.964000E+00,8.56934E+00,9.00879E+00
-2.961600E+00,8.56934E+00,9.64355E+00
-2.959200E+00,8.56934E+00,9.44824E+00
-2.956800E+00,8.42285E+00,9.25293E+00
-2.954400E+00,8.42285E+00,9.64355E+00
-2.952000E+00,8.52051E+00,9.54590E+00
-2.949600E+00,8.42285E+00,8.95996E+00
-2.947200E+00,8.47168E+00,9.44824E+00
-2.944800E+00,8.56934E+00,9.64355E+00
-2.942400E+00,8.47168E+00,8.71582E+00
-2.940000E+00,8.52051E+00,9.35059E+00
-2.937600E+00,8.56934E+00,9.64355E+00
-2.935200E+00,8.56934E+00,9.05762E+00
-2.932800E+00,8.42285E+00,9.39941E+00
-2.930400E+00,8.52051E+00,9.64355E+00
-2.928000E+00,8.32520E+00,8.71582E+00
-2.925600E+00,8.47168E+00,9.30176E+00
-2.923200E+00,8.52051E+00,9.64355E+00
-2.920800E+00,8.47168E+00,8.76465E+00
-2.918400E+00,8.42285E+00,9.30176E+00
-2.916000E+00,8.47168E+00,9.49707E+00
-2.913600E+00,8.37402E+00,9.25293E+00
-2.911200E+00,8.42285E+00,9.20410E+00
-2.908800E+00,8.42285E+00,9.49707E+00
-2.906400E+00,8.42285E+00,9.15527E+00
-2.904000E+00,8.42285E+00,9.15527E+00
-2.901600E+00,8.47168E+00,9.69238E+00
-2.899200E+00,8.56934E+00,9.00879E+00
-2.896800E+00,8.56934E+00,8.95996E+00
-2.894400E+00,8.37402E+00,9.49707E+00
-2.892000E+00,8.32520E+00,9.10645E+00
-2.889600E+00,8.42285E+00,9.05762E+00
-2.887200E+00,8.56934E+00,9.64355E+00
-2.884800E+00,8.47168E+00,9.30176E+00
-2.882400E+00,8.56934E+00,9.00879E+00
-2.880000E+00,8.56934E+00,9.59473E+00
-2.877600E+00,8.37402E+00,9.05762E+00
-2.875200E+00,8.42285E+00,8.81348E+00
-2.872800E+00,8.42285E+00,9.44824E+00
-2.870400E+00,8.27637E+00,9.10645E+00
-2.868000E+00,8.42285E+00,9.00879E+00
-2.865600E+00,8.42285E+00,9.39941E+00
-2.863200E+00,8.37402E+00,9.44824E+00
-2.860800E+00,8.32520E+00,8.95996E+00
-2.858400E+00,8.47168E+00,9.49707E+00
-2.856000E+00,8.37402E+00,9.39941E+00
-2.853600E+00,8.47168E+00,9.05762E+00
-2.851200E+00,8.27637E+00,9.39941E+00
-2.848800E+00,8.42285E+00,9.49707E+00
-2.846400E+00,8.52051E+00,8.76465E+00
-2.844000E+00,8.42285E+00,9.30176E+00
-2.841600E+00,8.32520E+00,9.25293E+00
-2.839200E+00,8.27637E+00,8.81348E+00
-2.836800E+00,8.42285E+00,9.15527E+00
-2.834400E+00,8.22754E+00,9.59473E+00
-2.832000E+00,8.32520E+00,8.86230E+00
-2.829600E+00,8.37402E+00,9.25293E+00
-2.827200E+00,8.32520E+00,9.59473E+00
-2.824800E+00,8.37402E+00,8.95996E+00
-2.822400E+00,8.52051E+00,8.86230E+00
-2.820000E+00,8.42285E+00,9.49707E+00
-2.817600E+00,8.42285E+00,8.95996E+00
-2.815200E+00,8.27637E+00,8.81348E+00
-2.812800E+00,8.32520E+00,9.49707E+00
-2.810400E+00,8.42285E+00,9.10645E+00
-2.808000E+00,8.32520E+00,9.05762E+00
-2.805600E+00,8.47168E+00,9.35059E+00
-2.803200E+00,8.32520E+00,9.30176E+00
-2.800800E+00,8.42285E+00,9.05762E+00
-2.798400E+00,8.56934E+00,9.30176E+00
-2.796000E+00,8.56934E+00,9.44824E+00
-2.793600E+00,8.47168E+00,8.71582E+00
-2.791200E+00,8.47168E+00,9.25293E+00
-2.788800E+00,8.37402E+00,9.30176E+00
-2.786400E+00,8.42285E+00,8.66699E+00
-2.784000E+00,8.37402E+00,9.00879E+00
-2.781600E+00,8.42285E+00,9.35059E+00
-2.779200E+00,8.32520E+00,8.86230E+00
-2.776800E+00,8.42285E+00,9.15527E+00
-2.774400E+00,8.37402E+00,9.30176E+00
-2.772000E+00,8.42285E+00,8.91113E+00
-2.769600E+00,8.17871E+00,8.81348E+00
-2.767200E+00,8.47168E+00,9.49707E+00
-2.764800E+00,8.32520E+00,8.86230E+00
-2.762400E+00,8.42285E+00,8.86230E+00
-2.760000E+00,8.42285E+00,9.35059E+00
-2.757600E+00,8.37402E+00,9.05762E+00
-2.755200E+00,8.27637E+00,8.91113E+00
-2.752800E+00,8.42285E+00,9.35059E+00
-2.750400E+00,8.61816E+00,9.25293E+00
-2.748000E+00,8.42285E+00,8.81348E+00
-2.745600E+00,8.37402E+00,9.30176E+00
-2.743200E+00,8.32520E+00,9.30176E+00
-2.740800E+00,8.37402E+00,8.81348E+00
-2.738400E+00,8.42285E+00,9.25293E+00
-2.736000E+00,8.37402E+00,9.44824E+00
-2.733600E+00,8.32520E+00,8.66699E+00
-2.731200E+00,8.17871E+00,9.15527E+00
-2.728800E+00,8.42285E+00,9.39941E+00
-2.726400E+00,8.27637E+00,8.81348E+00
-2.724000E+00,8.22754E+00,9.10645E+00
-2.721600E+00,8.42285E+00,9.44824E+00
-2.719200E+00,8.42285E+00,8.66699E+00
-2.716800E+00,8.22754E+00,8.81348E+00
-2.714400E+00,8.32520E+00,9.30176E+00
-2.712000E+00,8.42285E+00,8.86230E+00
-2.709600E+00,8.22754E+00,8.76465E+00
-2.707200E+00,8.27637E+00,9.20410E+00
-2.704800E+00,8.17871E+00,9.00879E+00
-2.702400E+00,8.27637E+00,8.81348E+00
-2.700000E+00,8.37402E+00,9.15527E+00
-2.697600E+00,8.22754E+00,9.10645E+00
-2.695200E+00,8.42285E+00,8.76465E+00
-2.692800E+00,8.37402E+00,9.20410E+00
-2.690400E+00,8.17871E+00,9.39941E+00
-2.688000E+00,8.12988E+00,8.52051E+00
-2.685600E+00,8.22754E+00,9.05762E+00
-2.683200E+00,8.37402E+00,9.49707E+00
-2.680800E+00,8.42285E+00,8.76465E+00
-2.678400E+00,8.32520E+00,9.10645E+00
-2.676000E+00,8.27637E+00,9.30176E+00
-2.673600E+00,8.27637E+00,8.86230E+00
-2.671200E+00,8.32520E+00,8.95996E+00
-2.668800E+00,8.32520E+00,9.44824E+00
-2.666400E+00,8.32520E+00,8.86230E+00
-2.664000E+00,8.37402E+00,8.76465E+00
-2.661600E+00,8.32520E+00,9.35059E+00
-2.659200E+00,8.37402E+00,8.95996E+00
-2.656800E+00,8.27637E+00,8.91113E+00
-2.654400E+00,8.32520E+00,9.30176E+00
-2.652000E+00,8.22754E+00,9.20410E+00
-2.649600E+00,8.27637E+00,8.61816E+00
-2.647200E+00,8.22754E+00,9.30176E+00
-2.644800E+00,8.22754E+00,9.20410E+00
-2.642400E+00,8.12988E+00,8.81348E+00
-2.640000E+00,8.37402E+00,8.95996E+00
-2.637600E+00,8.37402E+00,9.30176E+00
-2.635200E+00,8.17871E+00,8.61816E+00
-2.632800E+00,8.17871E+00,8.95996E+00
-2.630400E+00,8.27637E+00,9.25293E+00
-2.628000E+00,8.27637E+00,9.05762E+00
-2.625600E+00,8.17871E+00,8.76465E+00
-2.623200E+00,8.22754E+00,9.30176E+00
-2.620800E+00,8.22754E+00,8.71582E+00
-2.618400E+00,8.37402E+00,8.86230E+00
-2.616000E+00,8.22754E+00,9.20410E+00
-2.613600E+00,8.27637E+00,8.86230E+00
-2.611200E+00,8.42285E+00,8.61816E+00
-2.608800E+00,8.22754E+00,9.15527E+00
-2.606400E+00,8.22754E+00,9.15527E+00
-2.604000E+00,8.22754E+00,8.66699E+00
-2.601600E+00,8.12988E+00,9.20410E+00
-2.599200E+00,8.12988E+00,9.25293E+00
-2.596800E+00,8.12988E+00,8.71582E+00
-2.594400E+00,8.32520E+00,8.95996E+00
-2.592000E+00,8.22754E+00,9.20410E+00
-2.589600E+00,8.32520E+00,8.76465E+00
-2.587200E+00,8.37402E+00,8.81348E+00
-2.584800E+00,8.27637E+00,9.44824E+00
-2.582400E+00,8.22754E+00,8.86230E+00
-2.580000E+00,8.37402E+00,8.61816E+00
-2.577600E+00,8.42285E+00,9.15527E+00
-2.575200E+00,8.27637E+00,8.91113E+00
-2.572800E+00,8.37402E+00,8.61816E+00
-2.570400E+00,8.12988E+00,9.10645E+00
-2.568000E+00,8.37402E+00,9.15527E+00
-2.565600E+00,8.27637E+00,8.61816E+00
-2.563200E+00,8.27637E+00,9.00879E+00
-2.560800E+00,8.12988E+00,9.25293E+00
-2.558400E+00,8.12988E+00,8.61816E+00
-2.556000E+00,8.22754E+00,8.86230E+00
-2.553600E+00,8.42285E+00,9.20410E+00
-2.551200E+00,8.27637E+00,8.47168E+00
-2.548800E+00,8.37402E+00,8.71582E+00
-2.546400E+00,8.27637E+00,9.30176E+00
-2.544000E+00,8.27637E+00,8.81348E+00
