in s,C1 in V,C2 in V
-5.91480E-01,8.12988E+00,1.23291E+01
-5.91360E-01,8.22754E+00,1.25244E+01
-5.91240E-01,8.03223E+00,1.25732E+01
-5.91120E-01,8.27637E+00,1.24268E+01
-5.91000E-01,8.37402E+00,1.25244E+01
-5.90880E-01,8.32520E+00,1.24756E+01
-5.90760E-01,8.37402E+00,1.25244E+01
-5.90640E-01,8.27637E+00,1.25244E+01
-5.90520E-01,8.22754E+00,1.25732E+01
-5.90400E-01,8.42285E+00,1.26709E+01
-5.90280E-01,8.32520E+00,1.27197E+01
-5.90160E-01,8.17871E+00,1.27197E+01
-5.90040E-01,8.22754E+00,1.26709E+01
-5.89920E-01,8.12988E+00,1.27686E+01
-5.89800E-01,8.27637E+00,1.30127E+01
-5.89680E-01,8.22754E+00,1.30615E+01
-5.89560E-01,8.08105E+00,1.30615E+01
-5.89440E-01,8.22754E+00,1.31104E+01
-5.89320E-01,8.12988E+00,1.31104E+01
-5.89200E-01,8.08105E+00,1.33545E+01
-5.89080E-01,8.17871E+00,1.31104E+01
-5.88960E-01,8.27637E+00,1.33057E+01
-5.88840E-01,8.37402E+00,1.33057E+01
-5.88720E-01,8.27637E+00,1.32568E+01
-5.88600E-01,8.32520E+00,1.32568E+01
-5.88480E-01,8.08105E+00,1.33545E+01
-5.88360E-01,8.17871E+00,1.32080E+01
-5.88240E-01,8.27637E+00,1.32568E+01
-5.88120E-01,8.22754E+00,1.32080E+01
-5.88000E-01,8.12988E+00,1.31592E+01
-5.87880E-01,8.32520E+00,1.30127E+01
-5.87760E-01,8.08105E+00,1.32080E+01
-5.87640E-01,8.08105E+00,1.30615E+01
-5.87520E-01,8.08105E+00,1.30615E+01
-5.87400E-01,8.17871E+00,1.29150E+01
-5.87280E-01,8.12988E+00,1.27686E+01
-5.87160E-01,7.93457E+00,1.27686E+01
-5.87040E-01,8.22754E+00,1.25244E+01
-5.86920E-01,8.17871E+00,1.24756E+01
-5.86800E-01,8.27637E+00,1.24756E+01
-5.86680E-01,8.17871E+00,1.23291E+01
-5.86560E-01,8.22754E+00,1.22803E+01
-5.86440E-01,8.08105E+00,1.22803E+01
-5.86320E-01,8.17871E+00,1.23291E+01
-5.86200E-01,8.27637E+00,1.22803E+01
-5.86080E-01,8.22754E+00,1.18896E+01
-5.85960E-01,8.17871E+00,1.20850E+01
-5.85840E-01,8.42285E+00,1.20361E+01
-5.85720E-01,8.22754E+00,1.21338E+01
-5.85600E-01,8.22754E+00,1.24268E+01
-5.85480E-01,8.22754E+00,1.22803E+01
-5.85360E-01,8.27637E+00,1.22314E+01
-5.85240E-01,8.17871E+00,1.22803E+01
-5.85120E-01,8.08105E+00,1.22803E+01
-5.85000E-01,8.22754E+00,1.23779E+01
-5.84880E-01,8.08105E+00,1.24756E+01
-5.84760E-01,8.17871E+00,1.24268E+01
-5.84640E-01,8.22754E+00,1.24756E+01
-5.84520E-01,8.27637E+00,1.25732E+01
-5.84400E-01,8.12988E+00,1.26221E+01
-5.84280E-01,8.22754E+00,1.27197E+01
-5.84160E-01,8.27637E+00,1.26221E+01
-5.84040E-01,8.27637E+00,1.28662E+01
-5.83920E-01,8.32520E+00,1.29150E+01
-5.83800E-01,8.22754E+00,1.28662E+01
-5.83680E-01,8.32520E+00,1.29639E+01
-5.83560E-01,8.32520E+00,1.28174E+01
-5.83440E-01,8.32520E+00,1.29150E+01
-5.83320E-01,8.32520E+00,1.29639E+01
-5.83200E-01,8.27637E+00,1.30615E+01
-5.83080E-01,8.22754E+00,1.30615E+01
-5.82960E-01,8.12988E+00,1.29150E+01
-5.82840E-01,8.27637E+00,1.29150E+01
-5.82720E-01,8.37402E+00,1.28662E+01
-5.82600E-01,8.37402E+00,1.29150E+01
-5.82480E-01,8.37402E+00,1.28174E+01
-5.82360E-01,8.27637E+00,1.30127E+01
-5.82240E-01,8.22754E+00,1.26221E+01
-5.82120E-01,8.32520E+00,1.28662E+01
-5.82000E-01,8.27637E+00,1.25244E+01
-5.81880E-01,8.37402E+00,1.24268E+01
-5.81760E-01,8.27637E+00,1.25244E+01
-5.81640E-01,8.27637E+00,1.23291E+01
-5.81520E-01,8.22754E+00,1.22314E+01
-5.81400E-01,8.12988E+00,1.23291E+01
-5.81280E-01,8.42285E+00,1.21826E+01
-5.81160E-01,8.37402E+00,1.23291E+01
-5.81040E-01,8.32520E+00,1.24268E+01
-5.80920E-01,8.17871E+00,1.21826E+01
-5.80800E-01,8.27637E+00,1.21826E+01
-5.80680E-01,8.08105E+00,1.21826E+01
-5.80560E-01,8.42285E+00,1.20361E+01
-5.80440E-01,8.37402E+00,1.19873E+01
-5.80320E-01,8.27637E+00,1.19873E+01
-5.80200E-01,8.32520E+00,1.18896E+01
-5.80080E-01,8.22754E+00,1.20850E+01
-5.79960E-01,8.27637E+00,1.20850E+01
-5.79840E-01,8.42285E+00,1.21338E+01
-5.79720E-01,8.22754E+00,1.22803E+01
-5.79600E-01,8.37402E+00,1.20361E+01
-5.79480E-01,8.32520E+00,1.22803E+01
-5.79360E-01,8.42285E+00,1.23779E+01
-5.79240E-01,8.27637E+00,1.23779E+01
-5.79120E-01,8.37402E+00,1.25244E+01
-5.79000E-01,8.17871E+00,1.24268E+01
-5.78880E-01,8.37402E+00,1.25244E+01
-5.78760E-01,8.27637E+00,1.26709E+01
-5.78640E-01,8.17871E+00,1.27197E+01
-5.78520E-01,8.56934E+00,1.27197E+01
-5.78400E-01,8.32520E+00,1.28174E+01
-5.78280E-01,8.32520E+00,1.28662E+01
-5.78160E-01,8.32520E+00,1.28174E+01
-5.78040E-01,8.37402E+00,1.28662E+01
-5.77920E-01,8.32520E+00,1.30127E+01
-5.77800E-01,8.27637E+00,1.29150E+01
-5.77680E-01,8.32520E+00,1.30127E+01
-5.77560E-01,8.32520E+00,1.29150E+01
-5.77440E-01,8.32520E+00,1.29639E+01
-5.77320E-01,8.22754E+00,1.29150E+01
-5.77200E-01,8.37402E+00,1.27197E+01
-5.77080E-01,8.32520E+00,1.27686E+01
-5.76960E-01,8.08105E+00,1.26221E+01
-5.76840E-01,8.32520E+00,1.26221E+01
-5.76720E-01,8.47168E+00,1.25732E+01
-5.76600E-01,8.52051E+00,1.24756E+01
-5.76480E-01,8.42285E+00,1.24756E+01
-5.76360E-01,8.32520E+00,1.20850E+01
-5.76240E-01,8.27637E+00,1.23779E+01
-5.76120E-01,8.27637E+00,1.23779E+01
-5.76000E-01,8.42285E+00,1.23291E+01
-5.75880E-01,8.27637E+00,1.22314E+01
-5.75760E-01,8.42285E+00,1.21826E+01
-5.75640E-01,8.42285E+00,1.20361E+01
-5.75520E-01,8.32520E+00,1.17920E+01
-5.75400E-01,8.56934E+00,1.19873E+01
-5.75280E-01,8.32520E+00,1.19873E+01
-5.75160E-01,8.32520E+00,1.22314E+01
-5.75040E-01,8.22754E+00,1.19385E+01
-5.74920E-01,8.37402E+00,1.21338E+01
-5.74800E-01,8.47168E+00,1.18896E+01
-5.74680E-01,8.42285E+00,1.20361E+01
-5.74560E-01,8.32520E+00,1.21826E+01
-5.74440E-01,8.42285E+00,1.21826E+01
-5.74320E-01,8.22754E+00,1.22314E+01
-5.74200E-01,8.47168E+00,1.22803E+01
-5.74080E-01,8.42285E+00,1.23779E+01
-5.73960E-01,8.37402E+00,1.22314E+01
-5.73840E-01,8.42285E+00,1.24268E+01
-5.73720E-01,8.32520E+00,1.24268E+01
-5.73600E-01,8.42285E+00,1.24268E+01
-5.73480E-01,8.32520E+00,1.26221E+01
-5.73360E-01,8.42285E+00,1.26709E+01
-5.73240E-01,8.47168E+00,1.26709E+01
-5.73120E-01,8.37402E+00,1.25732E+01
-5.73000E-01,8.42285E+00,1.26709E+01
-5.72880E-01,8.47168E+00,1.27686E+01
-5.72760E-01,8.52051E+00,1.28174E+01
-5.72640E-01,8.47168E+00,1.27197E+01
-5.72520E-01,8.47168E+00,1.27197E+01
-5.72400E-01,8.27637E+00,1.27686E+01
-5.72280E-01,8.52051E+00,1.28662E+01
-5.72160E-01,8.37402E+00,1.27197E+01
-5.72040E-01,8.56934E+00,1.27197E+01
-5.71920E-01,8.42285E+00,1.26709E+01
-5.71800E-01,8.42285E+00,1.25732E+01
-5.71680E-01,8.32520E+00,1.27686E+01
-5.71560E-01,8.61816E+00,1.24756E+01
-5.71440E-01,8.47168E+00,1.25244E+01
-5.71320E-01,8.52051E+00,1.23291E+01
-5.71200E-01,8.42285E+00,1.21338E+01
-5.71080E-01,8.52051E+00,1.21338E+01
-5.70960E-01,8.56934E+00,1.19873E+01
-5.70840E-01,8.47168E+00,1.20850E+01
-5.70720E-01,8.47168E+00,1.20361E+01
-5.70600E-01,8.42285E+00,1.19385E+01
-5.70480E-01,8.42285E+00,1.19385E+01
-5.70360E-01,8.56934E+00,1.17432E+01
-5.70240E-01,8.42285E+00,1.17432E+01
-5.70120E-01,8.42285E+00,1.18408E+01
-5.70000E-01,8.56934E+00,1.17432E+01
-5.69880E-01,8.66699E+00,1.16943E+01
-5.69760E-01,8.61816E+00,1.16943E+01
-5.69640E-01,8.47168E+00,1.17920E+01
-5.69520E-01,8.47168E+00,1.16943E+01
-5.69400E-01,8.52051E+00,1.17432E+01
-5.69280E-01,8.52051E+00,1.17920E+01
-5.69160E-01,8.56934E+00,1.17432E+01
-5.69040E-01,8.42285E+00,1.17432E+01
-5.68920E-01,8.71582E+00,1.17920E+01
-5.68800E-01,8.37402E+00,1.19873E+01
-5.68680E-01,8.47168E+00,1.19385E+01
-5.68560E-01,8.66699E+00,1.19385E+01
-5.68440E-01,8.66699E+00,1.22803E+01
-5.68320E-01,8.47168E+00,1.21338E+01
-5.68200E-01,8.56934E+00,1.23291E+01
-5.68080E-01,8.66699E+00,1.21826E+01
-5.67960E-01,8.56934E+00,1.24756E+01
-5.67840E-01,8.52051E+00,1.22803E+01
-5.67720E-01,8.66699E+00,1.22803E+01
-5.67600E-01,8.52051E+00,1.24756E+01
-5.67480E-01,8.66699E+00,1.23779E+01
-5.67360E-01,8.47168E+00,1.24756E+01
-5.67240E-01,8.71582E+00,1.25244E+01
-5.67120E-01,8.76465E+00,1.24756E+01
-5.67000E-01,8.52051E+00,1.25244E+01
-5.66880E-01,8.56934E+00,1.27686E+01
-5.66760E-01,8.61816E+00,1.25732E+01
-5.66640E-01,8.52051E+00,1.27197E+01
-5.66520E-01,8.71582E+00,1.25244E+01
-5.66400E-01,8.76465E+00,1.24756E+01
-5.66280E-01,8.71582E+00,1.25732E+01
-5.66160E-01,8.61816E+00,1.24268E+01
-5.66040E-01,8.66699E+00,1.24268E+01
-5.65920E-01,8.71582E+00,1.19873E+01
-5.65800E-01,8.81348E+00,1.20361E+01
-5.65680E-01,8.56934E+00,1.19385E+01
-5.65560E-01,8.71582E+00,1.21338E+01
-5.65440E-01,8.42285E+00,1.20850E+01
-5.65320E-01,8.47168E+00,1.16943E+01
-5.65200E-01,8.47168E+00,1.18408E+01
-5.65080E-01,8.66699E+00,1.18408E+01
-5.64960E-01,8.76465E+00,1.18408E+01
-5.64840E-01,8.76465E+00,1.18408E+01
-5.64720E-01,8.52051E+00,1.16943E+01
-5.64600E-01,8.56934E+00,1.16455E+01
-5.64480E-01,8.76465E+00,1.16943E+01
-5.64360E-01,8.81348E+00,1.15479E+01
-5.64240E-01,8.71582E+00,1.16943E+01
-5.64120E-01,8.66699E+00,1.15967E+01
-5.64000E-01,8.66699E+00,1.16455E+01
-5.63880E-01,8.66699E+00,1.18408E+01
-5.63760E-01,8.61816E+00,1.17432E+01
-5.63640E-01,8.56934E+00,1.17432E+01
-5.63520E-01,8.76465E+00,1.16943E+01
-5.63400E-01,8.86230E+00,1.17920E+01
-5.63280E-01,8.81348E+00,1.20361E+01
-5.63160E-01,8.66699E+00,1.18896E+01
-5.63040E-01,8.81348E+00,1.19385E+01
-5.62920E-01,8.86230E+00,1.17920E+01
-5.62800E-01,8.86230E+00,1.19873E+01
-5.62680E-01,8.76465E+00,1.21338E+01
-5.62560E-01,8.81348E+00,1.20850E+01
-5.62440E-01,8.81348E+00,1.22314E+01
-5.62320E-01,8.95996E+00,1.21826E+01
-5.62200E-01,8.81348E+00,1.22803E+01
-5.62080E-01,8.86230E+00,1.23779E+01
-5.61960E-01,8.86230E+00,1.23291E+01
-5.61840E-01,9.00879E+00,1.22803E+01
-5.61720E-01,8.81348E+00,1.22314E+01
-5.61600E-01,8.86230E+00,1.24756E+01
-5.61480E-01,8.95996E+00,1.23291E+01
-5.61360E-01,8.91113E+00,1.22803E+01
-5.61240E-01,8.91113E+00,1.25732E+01
-5.61120E-01,8.95996E+00,1.24756E+01
-5.61000E-01,8.76465E+00,1.24268E+01
-5.60880E-01,8.91113E+00,1.23291E+01
-5.60760E-01,8.71582E+00,1.23291E+01
-5.60640E-01,8.91113E+00,1.22803E+01
-5.60520E-01,8.86230E+00,1.23291E+01
-5.60400E-01,8.95996E+00,1.24268E+01
-5.60280E-01,8.91113E+00,1.23291E+01
-5.60160E-01,8.91113E+00,1.23779E+01
-5.60040E-01,8.86230E+00,1.21338E+01
-5.59920E-01,8.95996E+00,1.21338E+01
-5.59800E-01,8.95996E+00,1.19385E+01
-5.59680E-01,9.05762E+00,1.20361E+01
-5.59560E-01,9.05762E+00,1.22803E+01
-5.59440E-01,8.91113E+00,1.17920E+01
-5.59320E-01,9.10645E+00,1.18896E+01
-5.59200E-01,9.05762E+00,1.17920E+01
-5.59080E-01,9.05762E+00,1.16455E+01
-5.58960E-01,8.95996E+00,1.15967E+01
-5.58840E-01,8.95996E+00,1.17920E+01
-5.58720E-01,8.91113E+00,1.16943E+01
-5.58600E-01,9.05762E+00,1.15967E+01
-5.58480E-01,9.10645E+00,1.16943E+01
-5.58360E-01,9.00879E+00,1.16455E+01
-5.58240E-01,8.86230E+00,1.17432E+01
-5.58120E-01,8.95996E+00,1.16943E+01
-5.58000E-01,8.95996E+00,1.16455E+01
-5.57880E-01,9.10645E+00,1.17432E+01
-5.57760E-01,8.95996E+00,1.16943E+01
-5.57640E-01,9.05762E+00,1.18408E+01
-5.57520E-01,9.10645E+00,1.19385E+01
-5.57400E-01,9.05762E+00,1.18408E+01
-5.57280E-01,9.10645E+00,1.19873E+01
-5.57160E-01,9.10645E+00,1.18408E+01
-5.57040E-01,8.95996E+00,1.18896E+01
-5.56920E-01,9.05762E+00,1.20850E+01
-5.56800E-01,9.10645E+00,1.21338E+01
-5.56680E-01,8.95996E+00,1.20850E+01
-5.56560E-01,9.30176E+00,1.22314E+01
-5.56440E-01,9.05762E+00,1.21826E+01
-5.56320E-01,9.00879E+00,1.23779E+01
-5.56200E-01,9.05762E+00,1.23291E+01
-5.56080E-01,9.20410E+00,1.22803E+01
-5.55960E-01,9.10645E+00,1.23291E+01
-5.55840E-01,9.10645E+00,1.23779E+01
-5.55720E-01,9.00879E+00,1.23779E+01
-5.55600E-01,9.15527E+00,1.23779E+01
-5.55480E-01,9.25293E+00,1.22803E+01
-5.55360E-01,9.15527E+00,1.23779E+01
-5.55240E-01,9.10645E+00,1.23291E+01
-5.55120E-01,9.15527E+00,1.22803E+01
-5.55000E-01,9.10645E+00,1.22314E+01
-5.54880E-01,9.15527E+00,1.24268E+01
-5.54760E-01,9.15527E+00,1.22803E+01
-5.54640E-01,9.15527E+00,1.19873E+01
-5.54520E-01,9.30176E+00,1.20850E+01
-5.54400E-01,9.20410E+00,1.18896E+01
-5.54280E-01,9.25293E+00,1.18896E+01
-5.54160E-01,9.15527E+00,1.20850E+01
-5.54040E-01,9.15527E+00,1.18408E+01
-5.53920E-01,9.30176E+00,1.16943E+01
-5.53800E-01,9.39941E+00,1.17920E+01
-5.53680E-01,9.35059E+00,1.16455E+01
-5.53560E-01,9.25293E+00,1.17432E+01
-5.53440E-01,9.15527E+00,1.17920E+01
-5.53320E-01,9.10645E+00,1.17432E+01
-5.53200E-01,9.15527E+00,1.16455E+01
-5.53080E-01,9.10645E+00,1.15479E+01
-5.52960E-01,9.20410E+00,1.17432E+01
-5.52840E-01,9.35059E+00,1.16943E+01
-5.52720E-01,9.35059E+00,1.17432E+01
-5.52600E-01,9.30176E+00,1.15479E+01
-5.52480E-01,9.15527E+00,1.15967E+01
-5.52360E-01,9.35059E+00,1.17432E+01
-5.52240E-01,9.39941E+00,1.14990E+01
-5.52120E-01,9.10645E+00,1.17432E+01
-5.52000E-01,9.10645E+00,1.16455E+01
-5.51880E-01,9.44824E+00,1.17920E+01
-5.51760E-01,9.25293E+00,1.15967E+01
-5.51640E-01,9.20410E+00,1.17432E+01
-5.51520E-01,9.30176E+00,1.18896E+01
-5.51400E-01,9.20410E+00,1.19385E+01
-5.51280E-01,9.54590E+00,1.20361E+01
-5.51160E-01,9.35059E+00,1.19873E+01
-5.51040E-01,9.44824E+00,1.19873E+01
-5.50920E-01,9.44824E+00,1.20850E+01
-5.50800E-01,9.35059E+00,1.21338E+01
-5.50680E-01,9.35059E+00,1.22314E+01
-5.50560E-01,9.49707E+00,1.22803E+01
-5.50440E-01,9.35059E+00,1.21826E+01
-5.50320E-01,9.49707E+00,1.23779E+01
-5.50200E-01,9.35059E+00,1.22803E+01
-5.50080E-01,9.30176E+00,1.22314E+01
-5.49960E-01,9.44824E+00,1.22803E+01
-5.49840E-01,9.49707E+00,1.23779E+01
-5.49720E-01,9.39941E+00,1.23291E+01
-5.49600E-01,9.30176E+00,1.23291E+01
-5.49480E-01,9.54590E+00,1.22314E+01
-5.49360E-01,9.49707E+00,1.24268E+01
-5.49240E-01,9.44824E+00,1.24756E+01
-5.49120E-01,9.39941E+00,1.21826E+01
-5.49000E-01,9.49707E+00,1.24756E+01
-5.48880E-01,9.39941E+00,1.21338E+01
-5.48760E-01,9.64355E+00,1.22803E+01
-5.48640E-01,9.39941E+00,1.19385E+01
-5.48520E-01,9.49707E+00,1.18896E+01
-5.48400E-01,9.54590E+00,1.17920E+01
-5.48280E-01,9.49707E+00,1.16943E+01
-5.48160E-01,9.49707E+00,1.16943E+01
-5.48040E-01,9.49707E+00,1.17432E+01
-5.47920E-01,9.49707E+00,1.16455E+01
-5.47800E-01,9.44824E+00,1.14502E+01
-5.47680E-01,9.54590E+00,1.15967E+01
-5.47560E-01,9.54590E+00,1.15967E+01
-5.47440E-01,9.64355E+00,1.15479E+01
-5.47320E-01,9.64355E+00,1.13525E+01
-5.47200E-01,9.64355E+00,1.14502E+01
-5.47080E-01,9.59473E+00,1.12549E+01
-5.46960E-01,9.59473E+00,1.14014E+01
-5.46840E-01,9.64355E+00,1.13525E+01
-5.46720E-01,9.54590E+00,1.15479E+01
-5.46600E-01,9.59473E+00,1.13037E+01
-5.46480E-01,9.54590E+00,1.14014E+01
-5.46360E-01,9.54590E+00,1.15967E+01
-5.46240E-01,9.74121E+00,1.14502E+01
-5.46120E-01,9.69238E+00,1.15479E+01
-5.46000E-01,9.64355E+00,1.15479E+01
-5.45880E-01,9.59473E+00,1.15479E+01
-5.45760E-01,9.64355E+00,1.14502E+01
-5.45640E-01,9.79004E+00,1.17920E+01
-5.45520E-01,9.49707E+00,1.17432E+01
-5.45400E-01,9.69238E+00,1.16943E+01
-5.45280E-01,9.64355E+00,1.19385E+01
-5.45160E-01,9.59473E+00,1.19385E+01
-5.45040E-01,9.83887E+00,1.18896E+01
-5.44920E-01,9.64355E+00,1.19385E+01
-5.44800E-01,9.79004E+00,1.19873E+01
-5.44680E-01,9.49707E+00,1.19873E+01
-5.44560E-01,9.74121E+00,1.20361E+01
-5.44440E-01,9.79004E+00,1.19873E+01
-5.44320E-01,9.64355E+00,1.23291E+01
-5.44200E-01,9.64355E+00,1.20361E+01
-5.44080E-01,9.83887E+00,1.21338E+01
-5.43960E-01,9.69238E+00,1.21826E+01
-5.43840E-01,9.79004E+00,1.19873E+01
-5.43720E-01,9.79004E+00,1.19873E+01
-5.43600E-01,9.59473E+00,1.21826E+01
-5.43480E-01,9.69238E+00,1.23291E+01
-5.43360E-01,9.83887E+00,1.20361E+01
-5.43240E-01,9.69238E+00,1.20361E+01
-5.43120E-01,9.69238E+00,1.19873E+01
-5.43000E-01,9.79004E+00,1.19873E+01
-5.42880E-01,9.64355E+00,1.20850E+01
-5.42760E-01,9.79004E+00,1.18408E+01
-5.42640E-01,9.69238E+00,1.18896E+01
-5.42520E-01,9.88770E+00,1.18896E+01
-5.42400E-01,9.88770E+00,1.16943E+01
-5.42280E-01,9.79004E+00,1.17920E+01
-5.42160E-01,9.74121E+00,1.16943E+01
-5.42040E-01,9.83887E+00,1.16455E+01
-5.41920E-01,9.93652E+00,1.14990E+01
-5.41800E-01,9.79004E+00,1.14014E+01
-5.41680E-01,9.93652E+00,1.14990E+01
-5.41560E-01,9.88770E+00,1.14014E+01
-5.41440E-01,9.83887E+00,1.13525E+01
-5.41320E-01,1.00342E+01,1.13525E+01
-5.41200E-01,9.83887E+00,1.13525E+01
-5.41080E-01,1.00342E+01,1.13525E+01
-5.40960E-01,9.93652E+00,1.13037E+01
-5.40840E-01,9.88770E+00,1.13037E+01
-5.40720E-01,9.83887E+00,1.14502E+01
-5.40600E-01,9.79004E+00,1.13037E+01
-5.40480E-01,9.83887E+00,1.15967E+01
-5.40360E-01,9.98535E+00,1.17432E+01
-5.40240E-01,1.00342E+01,1.14502E+01
-5.40120E-01,9.83887E+00,1.16455E+01
-5.40000E-01,9.98535E+00,1.16455E+01
-5.39880E-01,9.83887E+00,1.17432E+01
-5.39760E-01,9.93652E+00,1.17920E+01
-5.39640E-01,9.93652E+00,1.17920E+01
-5.39520E-01,1.00830E+01,1.20361E+01
-5.39400E-01,1.01318E+01,1.20850E+01
-5.39280E-01,1.00342E+01,1.20361E+01
-5.39160E-01,1.00342E+01,1.20850E+01
-5.39040E-01,9.98535E+00,1.19873E+01
-5.38920E-01,1.00342E+01,1.19873E+01
-5.38800E-01,1.00342E+01,1.21826E+01
-5.38680E-01,1.01807E+01,1.20850E+01
-5.38560E-01,1.01318E+01,1.22314E+01
-5.38440E-01,1.01807E+01,1.21338E+01
-5.38320E-01,1.02295E+01,1.21338E+01
-5.38200E-01,1.01318E+01,1.23291E+01
-5.38080E-01,1.00342E+01,1.21338E+01
-5.37960E-01,1.02295E+01,1.21338E+01
-5.37840E-01,1.00342E+01,1.22803E+01
-5.37720E-01,9.93652E+00,1.20850E+01
-5.37600E-01,1.03271E+01,1.20850E+01
-5.37480E-01,1.02783E+01,1.21826E+01
-5.37360E-01,1.00830E+01,1.18896E+01
-5.37240E-01,1.01318E+01,1.19385E+01
-5.37120E-01,1.00830E+01,1.17432E+01
-5.37000E-01,1.03271E+01,1.18408E+01
-5.36880E-01,1.00830E+01,1.18408E+01
-5.36760E-01,1.02295E+01,1.17920E+01
-5.36640E-01,1.01807E+01,1.18408E+01
-5.36520E-01,1.02783E+01,1.16455E+01
-5.36400E-01,1.02295E+01,1.13525E+01
-5.36280E-01,1.02783E+01,1.16943E+01
-5.36160E-01,1.02295E+01,1.14990E+01
-5.36040E-01,1.02783E+01,1.15967E+01
-5.35920E-01,1.02295E+01,1.14502E+01
-5.35800E-01,1.01318E+01,1.12549E+01
-5.35680E-01,1.02295E+01,1.14990E+01
-5.35560E-01,1.02295E+01,1.14990E+01
-5.35440E-01,1.02295E+01,1.14014E+01
-5.35320E-01,1.02295E+01,1.14990E+01
-5.35200E-01,1.02783E+01,1.14990E+01
-5.35080E-01,1.02783E+01,1.15479E+01
-5.34960E-01,1.02295E+01,1.14990E+01
-5.34840E-01,1.01807E+01,1.15967E+01
-5.34720E-01,1.03760E+01,1.14990E+01
-5.34600E-01,1.04736E+01,1.16455E+01
-5.34480E-01,1.02295E+01,1.16943E+01
-5.34360E-01,1.02295E+01,1.16943E+01
-5.34240E-01,1.02783E+01,1.17432E+01
-5.34120E-01,1.03760E+01,1.17432E+01
-5.34000E-01,1.03760E+01,1.19873E+01
-5.33880E-01,1.04248E+01,1.19873E+01
-5.33760E-01,1.03760E+01,1.20850E+01
-5.33640E-01,1.04736E+01,1.20361E+01
-5.33520E-01,1.05713E+01,1.20850E+01
-5.33400E-01,1.05225E+01,1.20361E+01
-5.33280E-01,1.02783E+01,1.21338E+01
-5.33160E-01,1.04248E+01,1.22803E+01
