in s,C1 in V,C2 in V
-2.95260E-01,8.91113E+00,1.25244E+01
-2.95200E-01,8.91113E+00,1.28174E+01
-2.95140E-01,8.95996E+00,1.25732E+01
-2.95080E-01,9.10645E+00,1.26221E+01
-2.95020E-01,9.05762E+00,1.27686E+01
-2.94960E-01,9.00879E+00,1.27197E+01
-2.94900E-01,9.00879E+00,1.28662E+01
-2.94840E-01,9.15527E+00,1.27197E+01
-2.94780E-01,8.91113E+00,1.30127E+01
-2.94720E-01,8.95996E+00,1.29639E+01
-2.94660E-01,9.00879E+00,1.30615E+01
-2.94600E-01,9.20410E+00,1.29639E+01
-2.94540E-01,9.00879E+00,1.30615E+01
-2.94480E-01,9.15527E+00,1.30615E+01
-2.94420E-01,9.05762E+00,1.30127E+01
-2.94360E-01,9.10645E+00,1.30127E+01
-2.94300E-01,8.95996E+00,1.31104E+01
-2.94240E-01,9.05762E+00,1.32080E+01
-2.94180E-01,9.20410E+00,1.32568E+01
-2.94120E-01,9.05762E+00,1.31104E+01
-2.94060E-01,9.15527E+00,1.33057E+01
-2.94000E-01,9.00879E+00,1.31592E+01
-2.93940E-01,9.10645E+00,1.31104E+01
-2.93880E-01,9.00879E+00,1.33545E+01
-2.93820E-01,9.15527E+00,1.33545E+01
-2.93760E-01,9.20410E+00,1.32568E+01
-2.93700E-01,9.15527E+00,1.33057E+01
-2.93640E-01,9.15527E+00,1.33057E+01
-2.93580E-01,9.05762E+00,1.32568E+01
-2.93520E-01,9.15527E+00,1.33057E+01
-2.93460E-01,9.39941E+00,1.32568E+01
-2.93400E-01,9.15527E+00,1.32568E+01
-2.93340E-01,9.15527E+00,1.34521E+01
-2.93280E-01,9.35059E+00,1.33057E+01
-2.93220E-01,9.25293E+00,1.33545E+01
-2.93160E-01,9.20410E+00,1.35986E+01
-2.93100E-01,9.44824E+00,1.33057E+01
-2.93040E-01,9.35059E+00,1.33545E+01
-2.92980E-01,9.35059E+00,1.33545E+01
-2.92920E-01,9.30176E+00,1.35498E+01
-2.92860E-01,9.39941E+00,1.30127E+01
-2.92800E-01,9.35059E+00,1.31592E+01
-2.92740E-01,9.39941E+00,1.30615E+01
-2.92680E-01,9.44824E+00,1.28662E+01
-2.92620E-01,9.35059E+00,1.31104E+01
-2.92560E-01,9.39941E+00,1.28662E+01
-2.92500E-01,9.54590E+00,1.29150E+01
-2.92440E-01,9.30176E+00,1.26221E+01
-2.92380E-01,9.39941E+00,1.27197E+01
-2.92320E-01,9.44824E+00,1.24756E+01
-2.92260E-01,9.39941E+00,1.26221E+01
-2.92200E-01,9.30176E+00,1.27197E+01
-2.92140E-01,9.44824E+00,1.26221E+01
-2.92080E-01,9.35059E+00,1.26221E+01
-2.92020E-01,9.39941E+00,1.26709E+01
-2.91960E-01,9.39941E+00,1.25732E+01
-2.91900E-01,9.44824E+00,1.25732E+01
-2.91840E-01,9.44824E+00,1.23291E+01
-2.91780E-01,9.54590E+00,1.23291E+01
-2.91720E-01,9.49707E+00,1.23291E+01
-2.91660E-01,9.64355E+00,1.24268E+01
-2.91600E-01,9.44824E+00,1.24756E+01
-2.91540E-01,9.49707E+00,1.23779E+01
-2.91480E-01,9.49707E+00,1.22314E+01
-2.91420E-01,9.49707E+00,1.23291E+01
-2.91360E-01,9.49707E+00,1.24268E+01
-2.91300E-01,9.54590E+00,1.23779E+01
-2.91240E-01,9.54590E+00,1.23779E+01
-2.91180E-01,9.64355E+00,1.24756E+01
-2.91120E-01,9.44824E+00,1.24756E+01
-2.91060E-01,9.49707E+00,1.23779E+01
-2.91000E-01,9.54590E+00,1.23779E+01
-2.90940E-01,9.64355E+00,1.23291E+01
-2.90880E-01,9.64355E+00,1.24756E+01
-2.90820E-01,9.49707E+00,1.25244E+01
-2.90760E-01,9.74121E+00,1.23291E+01
-2.90700E-01,9.74121E+00,1.24756E+01
-2.90640E-01,9.54590E+00,1.23779E+01
-2.90580E-01,9.59473E+00,1.24268E+01
-2.90520E-01,9.69238E+00,1.24268E+01
-2.90460E-01,9.83887E+00,1.25732E+01
-2.90400E-01,9.64355E+00,1.23779E+01
-2.90340E-01,9.69238E+00,1.25244E+01
-2.90280E-01,9.49707E+00,1.24756E+01
-2.90220E-01,9.69238E+00,1.25244E+01
-2.90160E-01,9.64355E+00,1.25732E+01
-2.90100E-01,9.79004E+00,1.27686E+01
-2.90040E-01,9.79004E+00,1.25732E+01
-2.89980E-01,9.74121E+00,1.26709E+01
-2.89920E-01,9.79004E+00,1.25732E+01
-2.89860E-01,9.69238E+00,1.26709E+01
-2.89800E-01,9.83887E+00,1.28174E+01
-2.89740E-01,9.83887E+00,1.27197E+01
-2.89680E-01,9.79004E+00,1.27197E+01
-2.89620E-01,9.98535E+00,1.28174E+01
-2.89560E-01,9.74121E+00,1.28174E+01
-2.89500E-01,9.74121E+00,1.30127E+01
-2.89440E-01,9.93652E+00,1.29150E+01
-2.89380E-01,9.79004E+00,1.30127E+01
-2.89320E-01,9.93652E+00,1.30615E+01
-2.89260E-01,9.79004E+00,1.31104E+01
-2.89200E-01,9.88770E+00,1.30615E+01
-2.89140E-01,9.93652E+00,1.30615E+01
-2.89080E-01,9.83887E+00,1.30615E+01
-2.89020E-01,9.83887E+00,1.31592E+01
-2.88960E-01,9.83887E+00,1.31104E+01
-2.88900E-01,1.00342E+01,1.30615E+01
-2.88840E-01,9.83887E+00,1.30615E+01
-2.88780E-01,9.93652E+00,1.32080E+01
-2.88720E-01,9.93652E+00,1.31592E+01
-2.88660E-01,9.88770E+00,1.30127E+01
-2.88600E-01,9.98535E+00,1.31592E+01
-2.88540E-01,9.98535E+00,1.32080E+01
-2.88480E-01,1.00342E+01,1.33057E+01
-2.88420E-01,1.01318E+01,1.31592E+01
-2.88360E-01,1.01318E+01,1.31104E+01
-2.88300E-01,9.98535E+00,1.32568E+01
-2.88240E-01,9.88770E+00,1.32568E+01
-2.88180E-01,1.00342E+01,1.33057E+01
-2.88120E-01,1.01318E+01,1.32568E+01
-2.88060E-01,9.93652E+00,1.31592E+01
-2.88000E-01,1.00342E+01,1.34033E+01
-2.87940E-01,9.88770E+00,1.32568E+01
-2.87880E-01,1.01807E+01,1.32080E+01
-2.87820E-01,1.01318E+01,1.32080E+01
-2.87760E-01,9.93652E+00,1.32568E+01
-2.87700E-01,1.00830E+01,1.31592E+01
-2.87640E-01,1.00830E+01,1.32568E+01
-2.87580E-01,1.01318E+01,1.31592E+01
-2.87520E-01,1.02295E+01,1.31592E+01
-2.87460E-01,1.02783E+01,1.31104E+01
-2.87400E-01,1.04248E+01,1.33545E+01
-2.87340E-01,1.02783E+01,1.31592E+01
-2.87280E-01,1.00830E+01,1.33545E+01
-2.87220E-01,1.01807E+01,1.31592E+01
-2.87160E-01,1.02783E+01,1.30615E+01
-2.87100E-01,1.03271E+01,1.30127E+01
-2.87040E-01,1.02295E+01,1.27686E+01
-2.86980E-01,1.02783E+01,1.27197E+01
-2.86920E-01,1.01318E+01,1.28662E+01
-2.86860E-01,1.02783E+01,1.30127E+01
-2.86800E-01,1.01807E+01,1.29639E+01
-2.86740E-01,1.03760E+01,1.27197E+01
-2.86680E-01,1.03271E+01,1.27197E+01
-2.86620E-01,1.02783E+01,1.28174E+01
-2.86560E-01,1.02295E+01,1.25244E+01
-2.86500E-01,1.03271E+01,1.25244E+01
-2.86440E-01,1.04248E+01,1.25732E+01
-2.86380E-01,1.03271E+01,1.22314E+01
-2.86320E-01,1.03760E+01,1.25732E+01
-2.86260E-01,1.04248E+01,1.25244E+01
-2.86200E-01,1.04248E+01,1.25244E+01
-2.86140E-01,1.03760E+01,1.22803E+01
-2.86080E-01,1.04248E+01,1.25244E+01
-2.86020E-01,1.03760E+01,1.24756E+01
-2.85960E-01,1.06201E+01,1.23779E+01
-2.85900E-01,1.03760E+01,1.25732E+01
-2.85840E-01,1.03760E+01,1.25732E+01
-2.85780E-01,1.05225E+01,1.24756E+01
-2.85720E-01,1.05225E+01,1.23779E+01
-2.85660E-01,1.05713E+01,1.23291E+01
-2.85600E-01,1.05713E+01,1.25244E+01
-2.85540E-01,1.05713E+01,1.24268E+01
-2.85480E-01,1.04248E+01,1.24756E+01
-2.85420E-01,1.05225E+01,1.24268E+01
-2.85360E-01,1.04736E+01,1.24268E+01
-2.85300E-01,1.05225E+01,1.23291E+01
-2.85240E-01,1.06201E+01,1.24756E+01
-2.85180E-01,1.04736E+01,1.25732E+01
-2.85120E-01,1.04736E+01,1.24268E+01
-2.85060E-01,1.04248E+01,1.23779E+01
-2.85000E-01,1.06689E+01,1.24268E+01
-2.84940E-01,1.05225E+01,1.25244E+01
-2.84880E-01,1.06689E+01,1.25732E+01
-2.84820E-01,1.05713E+01,1.24756E+01
-2.84760E-01,1.07178E+01,1.26709E+01
-2.84700E-01,1.08643E+01,1.27686E+01
-2.84640E-01,1.05713E+01,1.25244E+01
-2.84580E-01,1.07666E+01,1.25244E+01
-2.84520E-01,1.04736E+01,1.25732E+01
-2.84460E-01,1.08643E+01,1.27197E+01
-2.84400E-01,1.07178E+01,1.27686E+01
-2.84340E-01,1.07666E+01,1.27686E+01
-2.84280E-01,1.06689E+01,1.29150E+01
-2.84220E-01,1.07666E+01,1.30127E+01
-2.84160E-01,1.09131E+01,1.28174E+01
-2.84100E-01,1.07666E+01,1.28174E+01
-2.84040E-01,1.09619E+01,1.28662E+01
-2.83980E-01,1.09619E+01,1.30615E+01
-2.83920E-01,1.09131E+01,1.29150E+01
-2.83860E-01,1.09619E+01,1.31104E+01
-2.83800E-01,1.10596E+01,1.31104E+01
-2.83740E-01,1.10596E+01,1.30127E+01
-2.83680E-01,1.09131E+01,1.33545E+01
-2.83620E-01,1.09619E+01,1.30615E+01
-2.83560E-01,1.10107E+01,1.30615E+01
-2.83500E-01,1.09131E+01,1.32080E+01
-2.83440E-01,1.11572E+01,1.32080E+01
-2.83380E-01,1.09131E+01,1.32080E+01
-2.83320E-01,1.10107E+01,1.31104E+01
-2.83260E-01,1.09619E+01,1.32568E+01
-2.83200E-01,1.09619E+01,1.33057E+01
-2.83140E-01,1.09131E+01,1.32080E+01
-2.83080E-01,1.10596E+01,1.33057E+01
-2.83020E-01,1.11572E+01,1.33057E+01
-2.82960E-01,1.12061E+01,1.33545E+01
-2.82900E-01,1.12061E+01,1.32080E+01
-2.82840E-01,1.10596E+01,1.33057E+01
-2.82780E-01,1.10596E+01,1.32080E+01
-2.82720E-01,1.12549E+01,1.32568E+01
-2.82660E-01,1.11084E+01,1.33057E+01
-2.82600E-01,1.10596E+01,1.33057E+01
-2.82540E-01,1.09619E+01,1.32568E+01
-2.82480E-01,1.10596E+01,1.33545E+01
-2.82420E-01,1.11572E+01,1.33057E+01
-2.82360E-01,1.12549E+01,1.33057E+01
-2.82300E-01,1.11084E+01,1.33545E+01
-2.82240E-01,1.12549E+01,1.32568E+01
-2.82180E-01,1.13525E+01,1.30615E+01
-2.82120E-01,1.12061E+01,1.30615E+01
-2.82060E-01,1.14014E+01,1.30615E+01
-2.82000E-01,1.12061E+01,1.29150E+01
-2.81940E-01,1.13037E+01,1.32080E+01
-2.81880E-01,1.13037E+01,1.29150E+01
-2.81820E-01,1.13037E+01,1.29150E+01
-2.81760E-01,1.14014E+01,1.25732E+01
-2.81700E-01,1.13525E+01,1.25244E+01
-2.81640E-01,1.13037E+01,1.26221E+01
-2.81580E-01,1.13037E+01,1.25732E+01
-2.81520E-01,1.13037E+01,1.26221E+01
-2.81460E-01,1.14990E+01,1.25732E+01
-2.81400E-01,1.14502E+01,1.26221E+01
-2.81340E-01,1.13037E+01,1.25244E+01
-2.81280E-01,1.14990E+01,1.24756E+01
-2.81220E-01,1.14502E+01,1.26709E+01
-2.81160E-01,1.14502E+01,1.26221E+01
-2.81100E-01,1.14990E+01,1.24756E+01
-2.81040E-01,1.15967E+01,1.24756E+01
-2.80980E-01,1.14990E+01,1.23291E+01
-2.80920E-01,1.15967E+01,1.25244E+01
-2.80860E-01,1.13525E+01,1.23291E+01
-2.80800E-01,1.13525E+01,1.23779E+01
-2.80740E-01,1.14990E+01,1.21338E+01
-2.80680E-01,1.14990E+01,1.24756E+01
-2.80620E-01,1.14990E+01,1.23779E+01
-2.80560E-01,1.13525E+01,1.22314E+01
-2.80500E-01,1.16943E+01,1.24756E+01
-2.80440E-01,1.16455E+01,1.23291E+01
-2.80380E-01,1.15967E+01,1.24268E+01
-2.80320E-01,1.16455E+01,1.23779E+01
-2.80260E-01,1.14014E+01,1.22803E+01
-2.80200E-01,1.15479E+01,1.23291E+01
-2.80140E-01,1.16943E+01,1.25244E+01
-2.80080E-01,1.16455E+01,1.23291E+01
-2.80020E-01,1.16455E+01,1.26221E+01
-2.79960E-01,1.16455E+01,1.24268E+01
-2.79900E-01,1.16455E+01,1.23291E+01
-2.79840E-01,1.15967E+01,1.24756E+01
-2.79780E-01,1.17920E+01,1.24756E+01
-2.79720E-01,1.16455E+01,1.25244E+01
-2.79660E-01,1.16455E+01,1.24756E+01
-2.79600E-01,1.16455E+01,1.24756E+01
-2.79540E-01,1.16455E+01,1.25244E+01
-2.79480E-01,1.16943E+01,1.25732E+01
-2.79420E-01,1.16943E+01,1.25732E+01
-2.79360E-01,1.18896E+01,1.27197E+01
-2.79300E-01,1.17920E+01,1.26709E+01
-2.79240E-01,1.16455E+01,1.27686E+01
-2.79180E-01,1.18408E+01,1.28662E+01
-2.79120E-01,1.17920E+01,1.28662E+01
-2.79060E-01,1.16943E+01,1.28662E+01
-2.79000E-01,1.19873E+01,1.27686E+01
-2.78940E-01,1.17432E+01,1.29150E+01
-2.78880E-01,1.17432E+01,1.27686E+01
-2.78820E-01,1.16943E+01,1.30615E+01
-2.78760E-01,1.18408E+01,1.29639E+01
-2.78700E-01,1.19385E+01,1.30615E+01
-2.78640E-01,1.19873E+01,1.30615E+01
-2.78580E-01,1.19385E+01,1.32080E+01
-2.78520E-01,1.18408E+01,1.30615E+01
-2.78460E-01,1.19873E+01,1.31592E+01
-2.78400E-01,1.21338E+01,1.30127E+01
-2.78340E-01,1.18408E+01,1.32080E+01
-2.78280E-01,1.19873E+01,1.31592E+01
-2.78220E-01,1.18408E+01,1.33057E+01
-2.78160E-01,1.19873E+01,1.32568E+01
-2.78100E-01,1.19873E+01,1.33057E+01
-2.78040E-01,1.20850E+01,1.32568E+01
-2.77980E-01,1.19873E+01,1.32080E+01
-2.77920E-01,1.19385E+01,1.31104E+01
-2.77860E-01,1.21338E+01,1.33545E+01
-2.77800E-01,1.20850E+01,1.34521E+01
-2.77740E-01,1.19873E+01,1.33057E+01
-2.77680E-01,1.21826E+01,1.32080E+01
-2.77620E-01,1.18896E+01,1.33057E+01
-2.77560E-01,1.20850E+01,1.33545E+01
-2.77500E-01,1.22803E+01,1.32568E+01
-2.77440E-01,1.20361E+01,1.34521E+01
-2.77380E-01,1.20850E+01,1.34033E+01
-2.77320E-01,1.21826E+01,1.32568E+01
-2.77260E-01,1.21826E+01,1.33057E+01
-2.77200E-01,1.21338E+01,1.32568E+01
-2.77140E-01,1.21338E+01,1.33545E+01
-2.77080E-01,1.22314E+01,1.33545E+01
-2.77020E-01,1.22314E+01,1.33057E+01
-2.76960E-01,1.20850E+01,1.32080E+01
-2.76900E-01,1.21338E+01,1.31592E+01
-2.76840E-01,1.21826E+01,1.32568E+01
-2.76780E-01,1.23291E+01,1.32568E+01
-2.76720E-01,1.22314E+01,1.31104E+01
-2.76660E-01,1.22314E+01,1.32568E+01
-2.76600E-01,1.22803E+01,1.32080E+01
-2.76540E-01,1.21826E+01,1.31592E+01
-2.76480E-01,1.23779E+01,1.27197E+01
-2.76420E-01,1.23779E+01,1.28662E+01
-2.76360E-01,1.22314E+01,1.27197E+01
-2.76300E-01,1.23291E+01,1.30615E+01
-2.76240E-01,1.23779E+01,1.27197E+01
-2.76180E-01,1.24756E+01,1.25732E+01
-2.76120E-01,1.24268E+01,1.26221E+01
-2.76060E-01,1.24268E+01,1.27686E+01
-2.76000E-01,1.24268E+01,1.26709E+01
-2.75940E-01,1.22803E+01,1.25732E+01
-2.75880E-01,1.25244E+01,1.25244E+01
-2.75820E-01,1.23291E+01,1.24756E+01
-2.75760E-01,1.24756E+01,1.23779E+01
-2.75700E-01,1.24756E+01,1.24756E+01
-2.75640E-01,1.22803E+01,1.23779E+01
-2.75580E-01,1.24756E+01,1.23779E+01
-2.75520E-01,1.24756E+01,1.23779E+01
-2.75460E-01,1.23779E+01,1.23779E+01
-2.75400E-01,1.25732E+01,1.24756E+01
-2.75340E-01,1.25244E+01,1.22314E+01
-2.75280E-01,1.25244E+01,1.21826E+01
-2.75220E-01,1.24268E+01,1.23779E+01
-2.75160E-01,1.25244E+01,1.22314E+01
-2.75100E-01,1.25732E+01,1.24268E+01
-2.75040E-01,1.22803E+01,1.22314E+01
-2.74980E-01,1.26221E+01,1.23779E+01
-2.74920E-01,1.25732E+01,1.22803E+01
-2.74860E-01,1.23779E+01,1.22314E+01
-2.74800E-01,1.24756E+01,1.21338E+01
-2.74740E-01,1.26221E+01,1.23291E+01
-2.74680E-01,1.27197E+01,1.22314E+01
-2.74620E-01,1.26221E+01,1.24268E+01
-2.74560E-01,1.26221E+01,1.24756E+01
-2.74500E-01,1.25732E+01,1.24756E+01
-2.74440E-01,1.26709E+01,1.23291E+01
-2.74380E-01,1.26709E+01,1.24268E+01
-2.74320E-01,1.26709E+01,1.24756E+01
-2.74260E-01,1.26709E+01,1.25244E+01
-2.74200E-01,1.27197E+01,1.25244E+01
-2.74140E-01,1.24268E+01,1.27197E+01
-2.74080E-01,1.26709E+01,1.26709E+01
-2.74020E-01,1.27197E+01,1.25244E+01
-2.73960E-01,1.28174E+01,1.26709E+01
-2.73900E-01,1.29639E+01,1.28174E+01
-2.73840E-01,1.29639E+01,1.27197E+01
-2.73780E-01,1.26709E+01,1.26709E+01
-2.73720E-01,1.28174E+01,1.28174E+01
-2.73660E-01,1.27686E+01,1.27197E+01
-2.73600E-01,1.28662E+01,1.28662E+01
-2.73540E-01,1.28662E+01,1.28662E+01
-2.73480E-01,1.26709E+01,1.29639E+01
-2.73420E-01,1.28662E+01,1.29639E+01
-2.73360E-01,1.28662E+01,1.30615E+01
-2.73300E-01,1.28662E+01,1.30615E+01
-2.73240E-01,1.28174E+01,1.30615E+01
-2.73180E-01,1.28174E+01,1.30615E+01
-2.73120E-01,1.29150E+01,1.32568E+01
-2.73060E-01,1.27686E+01,1.31104E+01
-2.73000E-01,1.28662E+01,1.29639E+01
-2.72940E-01,1.30127E+01,1.32080E+01
-2.72880E-01,1.30127E+01,1.30615E+01
-2.72820E-01,1.30615E+01,1.31104E+01
-2.72760E-01,1.30127E+01,1.33057E+01
-2.72700E-01,1.28662E+01,1.32080E+01
-2.72640E-01,1.31104E+01,1.32568E+01
-2.72580E-01,1.29639E+01,1.31104E+01
-2.72520E-01,1.29639E+01,1.32568E+01
-2.72460E-01,1.30615E+01,1.32568E+01
-2.72400E-01,1.29639E+01,1.33057E+01
-2.72340E-01,1.30615E+01,1.33545E+01
-2.72280E-01,1.30615E+01,1.32568E+01
-2.72220E-01,1.31104E+01,1.33057E+01
-2.72160E-01,1.31104E+01,1.33545E+01
-2.72100E-01,1.30127E+01,1.32568E+01
-2.72040E-01,1.29639E+01,1.33057E+01
-2.71980E-01,1.30615E+01,1.31104E+01
-2.71920E-01,1.29639E+01,1.33057E+01
-2.71860E-01,1.31592E+01,1.33057E+01
-2.71800E-01,1.31104E+01,1.32568E+01
-2.71740E-01,1.32080E+01,1.33545E+01
-2.71680E-01,1.31104E+01,1.33057E+01
-2.71620E-01,1.30615E+01,1.33545E+01
-2.71560E-01,1.31592E+01,1.33057E+01
-2.71500E-01,1.30127E+01,1.31104E+01
-2.71440E-01,1.32080E+01,1.31592E+01
-2.71380E-01,1.31592E+01,1.32080E+01
-2.71320E-01,1.31592E+01,1.32080E+01
-2.71260E-01,1.30615E+01,1.31592E+01
-2.71200E-01,1.32080E+01,1.30615E+01
-2.71140E-01,1.32568E+01,1.32568E+01
-2.71080E-01,1.32568E+01,1.31104E+01
-2.71020E-01,1.32568E+01,1.30127E+01
-2.70960E-01,1.31592E+01,1.30127E+01
-2.70900E-01,1.31104E+01,1.27197E+01
-2.70840E-01,1.31104E+01,1.28174E+01
-2.70780E-01,1.32568E+01,1.26221E+01
-2.70720E-01,1.32568E+01,1.27197E+01
-2.70660E-01,1.31592E+01,1.28174E+01
-2.70600E-01,1.31104E+01,1.25732E+01
-2.70540E-01,1.33545E+01,1.24756E+01
-2.70480E-01,1.32080E+01,1.27197E+01
-2.70420E-01,1.34033E+01,1.26709E+01
-2.70360E-01,1.33057E+01,1.26709E+01
-2.70300E-01,1.33545E+01,1.24756E+01
-2.70240E-01,1.32568E+01,1.27197E+01
-2.70180E-01,1.32568E+01,1.25244E+01
-2.70120E-01,1.32568E+01,1.26709E+01
-2.70060E-01,1.31592E+01,1.25732E+01
-2.70000E-01,1.32568E+01,1.24756E+01
-2.69940E-01,1.32568E+01,1.25732E+01
-2.69880E-01,1.34033E+01,1.24268E+01
-2.69820E-01,1.33057E+01,1.24268E+01
-2.69760E-01,1.33057E+01,1.24756E+01
-2.69700E-01,1.33057E+01,1.25244E+01
-2.69640E-01,1.33545E+01,1.25732E+01
-2.69580E-01,1.33545E+01,1.26221E+01
-2.69520E-01,1.35010E+01,1.24268E+01
-2.69460E-01,1.34521E+01,1.25732E+01
-2.69400E-01,1.34033E+01,1.24268E+01
-2.69340E-01,1.33545E+01,1.25244E+01
-2.69280E-01,1.34521E+01,1.24268E+01
-2.69220E-01,1.33057E+01,1.24756E+01
-2.69160E-01,1.34521E+01,1.25732E+01
-2.69100E-01,1.34521E+01,1.25244E+01
-2.69040E-01,1.34033E+01,1.26221E+01
-2.68980E-01,1.34033E+01,1.27686E+01
-2.68920E-01,1.34521E+01,1.28662E+01
-2.68860E-01,1.33545E+01,1.28662E+01
-2.68800E-01,1.35498E+01,1.27197E+01
-2.68740E-01,1.35498E+01,1.29150E+01
-2.68680E-01,1.34521E+01,1.28174E+01
-2.68620E-01,1.35986E+01,1.29150E+01
-2.68560E-01,1.34521E+01,1.30127E+01
-2.68500E-01,1.34033E+01,1.30127E+01
-2.68440E-01,1.34521E+01,1.30127E+01
-2.68380E-01,1.35498E+01,1.29639E+01
-2.68320E-01,1.33545E+01,1.32080E+01
-2.68260E-01,1.35986E+01,1.31104E+01
-2.68200E-01,1.35986E+01,1.30127E+01
-2.68140E-01,1.34033E+01,1.30615E+01
-2.68080E-01,1.35010E+01,1.30615E+01
-2.68020E-01,1.37451E+01,1.33057E+01
-2.67960E-01,1.35498E+01,1.32568E+01
-2.67900E-01,1.34521E+01,1.32080E+01
-2.67840E-01,1.36963E+01,1.32568E+01
-2.67780E-01,1.35498E+01,1.31104E+01
-2.67720E-01,1.35010E+01,1.33057E+01
-2.67660E-01,1.36475E+01,1.34521E+01
-2.67600E-01,1.36475E+01,1.35498E+01
-2.67540E-01,1.35010E+01,1.33545E+01
-2.67480E-01,1.36475E+01,1.34521E+01
-2.67420E-01,1.36963E+01,1.35010E+01
-2.67360E-01,1.35986E+01,1.34521E+01
-2.67300E-01,1.35986E+01,1.34521E+01
-2.67240E-01,1.37451E+01,1.35986E+01
-2.67180E-01,1.37939E+01,1.35986E+01
-2.67120E-01,1.35986E+01,1.34521E+01
-2.67060E-01,1.35986E+01,1.34033E+01
-2.67000E-01,1.37451E+01,1.34033E+01
-2.66940E-01,1.35986E+01,1.35010E+01
-2.66880E-01,1.36475E+01,1.36475E+01
-2.66820E-01,1.36963E+01,1.35986E+01
-2.66760E-01,1.35986E+01,1.33057E+01
-2.66700E-01,1.36475E+01,1.35986E+01
-2.66640E-01,1.36963E+01,1.35498E+01
-2.66580E-01,1.36963E+01,1.35498E+01
